exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
1862.1,0.004359039,0.5,7111,37,0.20085,33.4375,34.9375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11176,0.03614889,0.015032212,0,0,0,0,0,0,0,0,0,0,5,2.057065635
1922.14,0.00907837,0.5,7111,37,0.17175,33.4375,35,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11102,0.036119618,0.015042335,0,0,0,0,0,0,0,0,0,0,5,4.15514174
1982.21,0.010348687,0.5,7111,37,0.19235,33.4375,35,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11263,0.035869662,0.014827311,0,0,0,0,0,0,0,0,0,0,5,4.340279679
2042.27,0.010888492,0.5,7111,37,0.20325,33.4375,35,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11135,0.035743152,0.014818141,0,0,0,0,0,0,0,0,0,0,5,4.27580588
2102.33,0.007604433,0.5,7111,37,0.20885,33.5,35,37.17,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11158,0.035848718,0.015235705,0,0,0,0,0,0,0,0,0,0,5,2.985090508
2162.37,0.007465617,0.5,7111,37,0.18915,33.5,35.125,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11066,0.035966022,0.015091271,0,0,0,0,0,0,0,0,0,0,5,2.78056597
2222.43,0.012939876,0.5,7111,37,0.16705,33.5,35.125,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11014,0.036045034,0.014980933,0,0,0,0,0,0,0,0,0,0,5,4.291554767
2282.5,0.018350388,0.5,7111,37,0.16255,33.5,35.125,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11083,0.035820626,0.015068122,0,0,0,0,0,0,0,0,0,0,5,5.124987879
2342.58,0.019234186,0.5,7111,37,0.18015,33.4375,35.125,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11075,0.035846501,0.014988713,0,0,0,0,0,0,0,0,0,0,5,5.009854113
2402.63,0.015019553,0.5,7111,37,0.20135,33.4375,35.125,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11140,0.035906643,0.014991023,0,0,0,0,0,0,0,0,0,0,5,4.01735239
2462.66,0.009706128,0.5,7111,37,0.21875,33.4375,35.125,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11264,0.036044034,0.015181108,0,0,0,0,0,0,0,0,0,0,5,2.506698464
2522.74,0.008395707,0.5,7111,37,0.19995,33.4375,35.125,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11175,0.035615213,0.014854586,0,0,0,0,0,0,0,0,0,0,5,1.946252681
2582.8,0.00834083,0.5,7111,37,0.20615,33.4375,35.125,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10996,0.036285922,0.015187341,0,0,0,0,0,0,0,0,0,0,5,1.82926659
2642.86,0.008818377,0.5,7111,37,0.18145,33.4375,35.0625,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11139,0.035909866,0.014902594,0,0,0,0,0,0,0,0,0,0,5,1.904828742
2702.94,0.010806511,0.5,7111,37,0.20295,33.4375,35.125,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11136,0.036188937,0.015086207,0,0,0,0,0,0,0,0,0,0,5,2.419520096
2762.98,0.017868141,0.5,7111,37,0.18415,33.4375,35,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11240,0.035676157,0.015213523,0,0,0,0,0,0,0,0,0,0,5,3.807155678
2823.03,0.015589788,0.5,7111,37,0.22445,33.4375,35,37.09,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11163,0.035832661,0.014870555,0,0,0,0,0,0,0,0,0,0,5,3.207588287
2883.11,0.019463835,0.5,7111,37,0.15055,33.4375,34.9375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11119,0.03615433,0.015019336,0,0,0,0,0,0,0,0,0,0,5,3.713034883
2943.18,0.018464714,0.5,7111,37,0.19905,33.4375,34.9375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11336,0.035550459,0.014820042,0,0,0,0,0,0,0,0,0,0,5,3.369293566
3003.26,0.016448456,0.5,7111,37,0.18845,33.4375,34.875,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11177,0.035787778,0.014941398,0,0,0,0,0,0,0,0,0,0,5,2.853939025
3063.34,0.014048784,0.5,7111,37,0.23145,33.375,34.875,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11200,0.035982143,0.014910714,0,0,0,0,0,0,0,0,0,0,5,2.238154808
3123.41,0.012937772,0.5,7111,37,0.19115,33.375,34.9375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11077,0.035930306,0.014986007,0,0,0,0,0,0,0,0,0,0,5,1.879092793
3183.49,0.02149518,0.5,7111,37,0.17605,33.4375,34.9375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11102,0.036119618,0.014952261,0,0,0,0,0,0,0,0,0,0,5,3.30817101
3243.56,0.019925171,0.5,7111,37,0.15365,33.375,35,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11236,0.035599858,0.014862941,0,0,0,0,0,0,0,0,0,0,5,2.915227669
3303.65,0.018483053,0.5,7111,37,0.22875,33.4375,35.0625,36.77,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11154,0.035861574,0.014972207,0,0,0,0,0,0,0,0,0,0,5,2.544077609
3363.69,0.014931461,0.5,7111,37,0.20735,33.4375,35,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11186,0.03558019,0.015018773,0,0,0,0,0,0,0,0,0,0,5,1.776722389
3423.76,0.018598117,0.5,7111,37,0.16405,33.4375,35.0625,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11319,0.035427158,0.015107342,0,0,0,0,0,0,0,0,0,0,5,2.346655936
3483.8,0.020324516,0.5,7111,37,0.17815,33.4375,35.125,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11204,0.035790789,0.015083899,0,0,0,0,0,0,0,0,0,0,5,2.49562563
3543.83,0.021307445,0.5,7111,37,0.21845,33.4375,35.125,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11137,0.035736733,0.014905271,0,0,0,0,0,0,0,0,0,0,5,2.512530382
3603.86,0.016391722,0.5,7111,37,0.16755,33.4375,35.125,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11166,0.035733477,0.01522479,0,0,0,0,0,0,0,0,0,0,5,1.600063664
3663.91,0.016677163,0.5,7111,37,0.21055,33.4375,35.125,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11257,0.035977614,0.015190548,0,0,0,0,0,0,0,0,0,0,5,1.57185202
3723.95,0.01311133,0.5,7111,37,0.12755,33.4375,35.125,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11239,0.035768307,0.014947949,0,0,0,0,0,0,0,0,0,0,5,0.771568666
3784.01,0.017570502,0.5,7111,37,0.20135,33.4375,35.125,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11294,0.035682663,0.014875155,0,0,0,0,0,0,0,0,0,0,5,1.611224386
3844.09,0.015533116,0.5,7111,37,0.17605,33.4375,35.0625,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11324,0.035588131,0.014924055,0,0,0,0,0,0,0,0,0,0,5,1.160921583
3904.16,0.009501396,0.5,7111,37,0.18785,33.375,35,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11323,0.035502959,0.015013689,0,0,0,0,0,0,0,0,0,0,5,-0.371731163
3964.21,0.00731859,0.5,7111,37,0.26145,33.375,34.9375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11219,0.035742936,0.014885462,0,0,0,0,0,0,0,0,0,0,5,-1.136207758
4024.27,0.009130602,0.5,7111,37,0.19235,33.375,34.875,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11134,0.035925992,0.015178732,0,0,0,0,0,0,0,0,0,0,5,-0.415755374
4084.36,0.008224059,0.5,7111,37,0.21325,33.375,34.875,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11314,0.035796358,0.01484886,0,0,0,0,0,0,0,0,0,0,5,-0.708671012
4144.44,0.007490441,0.5,7111,37,0.22355,33.375,34.8125,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11322,0.035594418,0.015279986,0,0,0,0,0,0,0,0,0,0,5,-0.953546066
4204.51,0.011943385,0.5,7111,37,0.16555,33.4375,34.8125,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11172,0.035803795,0.015395632,0,0,0,0,0,0,0,0,0,0,5,0.493781108
4264.59,0.0125414,0.5,7111,37,0.21205,33.375,34.75,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11252,0.035726982,0.014752933,0,0,0,0,0,0,0,0,0,0,5,0.615664776
4324.64,0.009272539,0.5,7111,37,0.22885,33.375,34.75,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11241,0.035761943,0.01521217,0,0,0,0,0,0,0,0,0,0,5,-0.321052426
4384.7,0.011399698,0.5,7111,37,0.19295,33.375,34.8125,37.19,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11345,0.035610401,0.015160864,0,0,0,0,0,0,0,0,0,0,5,0.314589313
4444.77,0.014079885,0.5,7111,37,0.16345,33.375,34.8125,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11336,0.035550459,0.015261115,0,0,0,0,0,0,0,0,0,0,5,0.932340672
4504.85,0.012853514,0.5,7111,37,0.21845,33.375,34.8125,36.73,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11269,0.035761824,0.014819416,0,0,0,0,0,0,0,0,0,0,5,0.612333826
4564.91,0.010893646,0.5,7111,37,0.20935,33.375,34.875,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11418,0.035557891,0.015151515,0,0,0,0,0,0,0,0,0,0,5,0.085404614
4624.98,0.009495665,0.5,7111,37,0.26565,33.375,34.875,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11304,0.035562633,0.015304317,0,0,0,0,0,0,0,0,0,0,5,-0.330898534
4685.02,0.016184453,0.5,7111,37,0.20445,33.375,34.875,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11462,0.035595882,0.015180597,0,0,0,0,0,0,0,0,0,0,5,1.285293342
4745.06,0.010644483,0.5,7111,37,0.22775,33.4375,34.9375,37.09,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11435,0.03567993,0.015041539,0,0,0,0,0,0,0,0,0,0,5,-0.035999465
4805.11,0.017609452,0.5,7111,37,0.17325,33.4375,35,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11305,0.035824856,0.01512605,0,0,0,0,0,0,0,0,0,0,5,1.475982793
4865.16,0.013848423,0.5,7111,37,0.14905,33.4375,35,37.09,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11436,0.03567681,0.015040224,0,0,0,0,0,0,0,0,0,0,5,0.681390393
4925.21,0.029350988,0.5,7111,37,0.16725,33.4375,35,37.17,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11504,0.035378999,0.014864395,0,0,0,0,0,0,0,0,0,0,5,2.900785385
4985.28,0.012888742,0.5,7111,37,0.20405,33.375,35,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11299,0.035666873,0.015311089,0,0,0,0,0,0,0,0,0,0,5,0.28683022
5045.34,0.017518595,0.5,7111,37,0.15815,33.4375,35,37.09,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11354,0.035494099,0.014884622,0,0,0,0,0,0,0,0,0,0,5,1.193214725
5105.42,0.01547923,0.5,7111,37,0.24145,33.4375,35.0625,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11444,0.035564488,0.014767564,0,0,0,0,0,0,0,0,0,0,5,0.762262731
5165.49,0.015339816,0.5,7111,37,0.24475,33.4375,35.0625,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11370,0.035356201,0.014863676,0,0,0,0,0,0,0,0,0,0,5,0.697007567
5225.56,0.018546465,0.5,7111,37,0.19205,33.5,35.0625,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11392,0.035375702,0.015273876,0,0,0,0,0,0,0,0,0,0,5,1.231639449
5285.62,0.02422578,0.5,7111,37,0.23115,33.5,35.125,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11614,0.035216118,0.015068021,0,0,0,0,0,0,0,0,0,0,5,1.971471811
5345.67,0.020471124,0.5,7111,37,0.22355,33.4375,35.0625,37.17,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11635,0.035324452,0.015040825,0,0,0,0,0,0,0,0,0,0,5,1.367692131
5405.71,0.020918056,0.5,7111,37,0.18325,33.5,35.0625,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11403,0.035516969,0.015171446,0,0,0,0,0,0,0,0,0,0,5,1.364099695
5465.75,0.020359124,0.5,7111,37,0.18235,33.5,35.0625,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11529,0.035302281,0.014832162,0,0,0,0,0,0,0,0,0,0,5,1.214644159
5525.82,0.019838157,0.5,7111,37,0.18675,33.5,35.125,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11660,0.03542024,0.015008576,0,0,0,0,0,0,0,0,0,0,5,1.076146027
5585.89,0.021979596,0.5,7111,37,0.23265,33.5,35,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11426,0.035795554,0.014790828,0,0,0,0,0,0,0,0,0,0,5,1.329860818
5645.95,0.02177051,0.5,7111,37,0.15995,33.4375,35.0625,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11663,0.035411129,0.014661751,0,0,0,0,0,0,0,0,0,0,5,1.234693022
5706.01,0.02283824,0.5,7111,37,0.22115,33.4375,35,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11589,0.035637242,0.015186815,0,0,0,0,0,0,0,0,0,0,5,1.316598385
5766.08,0.019091701,0.5,7111,37,0.22885,33.4375,34.875,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11503,0.035469008,0.015039555,0,0,0,0,0,0,0,0,0,0,5,0.713220756
5826.14,0.021287433,0.5,7111,37,0.24745,33.4375,34.875,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11552,0.03531856,0.015235457,0,0,0,0,0,0,0,0,0,0,5,1.004149162
5886.2,0.018861903,0.5,7111,37,0.12555,33.375,34.9375,37.13,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11582,0.035313417,0.01485063,0,0,0,0,0,0,0,0,0,0,5,0.591023597
5946.27,0.028199069,0.5,7111,37,0.20375,33.5,34.875,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11414,0.03548274,0.01489399,0,0,0,0,0,0,0,0,0,0,5,1.767906746
6006.34,0.032313988,0.5,7111,37,0.21145,33.375,34.875,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11625,0.035354839,0.01488172,0,0,0,0,0,0,0,0,0,0,5,2.088145129
