exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
1021.16,-0.001699364,0.5,6540,37,0.1648,32.75,34.5,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8182,0.041676852,0.016744072,0,0,0,0,0,0,0,0,0,0,5,2.1293338
1081.24,-0.014410223,0.5,6540,37,0.1677,32.8125,34.5,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8268,0.0411224,0.017053701,0,0,0,0,0,0,0,0,0,0,5,2.1293338
1141.31,-0.013616875,0.5,6540,37,0.193,32.8125,34.5,36.81,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8195,0.041244661,0.016717511,0,0,0,0,0,0,0,0,0,0,5,2.1293338
1201.39,0.004555389,0.5,6668,37,0.1521,32.75,34.4375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8174,0.041595302,0.017249816,0,0,0,0,0,0,0,0,0,0,5,2.1293338
1261.48,0.006296499,0.5,6668,37,0.1512,32.8125,34.5,36.79,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8210,0.041291108,0.016686967,0,0,0,0,0,0,0,0,0,0,5,2.993915218
1321.52,0.007957048,0.5,6668,37,0.1715,32.75,34.5,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8232,0.041059281,0.016642371,0,0,0,0,0,0,0,0,0,0,5,3.546412721
1381.59,0.008046771,0.5,6668,37,0.1904,32.75,34.4375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8180,0.041320293,0.016748166,0,0,0,0,0,0,0,0,0,0,5,3.402730411
1441.63,0.011617488,0.5,6668,37,0.1498,32.8125,34.5,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8253,0.041318308,0.01684236,0,0,0,0,0,0,0,0,0,0,5,4.334315967
1501.67,0.01134397,0.5,6668,37,0.1722,32.8125,34.5,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8205,0.041438147,0.017062767,0,0,0,0,0,0,0,0,0,0,5,4.046124426
1561.72,0.01261652,0.5,6668,37,0.1934,32.875,34.5625,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8168,0.041380999,0.016527914,0,0,0,0,0,0,0,0,0,0,5,4.16278051
1621.76,0.014259556,0.5,6668,37,0.1551,32.875,34.5,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8234,0.041413651,0.016638329,0,0,0,0,0,0,0,0,0,0,5,4.321902079
1681.8,0.01477939,0.5,6668,37,0.1518,32.875,34.5,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8316,0.040764791,0.016714767,0,0,0,0,0,0,0,0,0,0,5,4.213225958
1741.85,0.018198749,0.5,6668,37,0.1912,32.75,34.4375,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8237,0.041398567,0.016996479,0,0,0,0,0,0,0,0,0,0,5,4.626922397
1801.92,0.019275573,0.5,6668,37,0.1851,32.8125,34.375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8220,0.041119221,0.016788321,0,0,0,0,0,0,0,0,0,0,5,4.568033541
1861.98,0.018979321,0.5,6668,37,0.1627,32.8125,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8253,0.041318308,0.016600024,0,0,0,0,0,0,0,0,0,0,5,4.293166079
1922.03,0.027743505,0.5,6668,37,0.1889,32.8125,34.375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8249,0.041459571,0.016486847,0,0,0,0,0,0,0,0,0,0,5,5.217462957
1982.1,0.016860559,0.5,6668,37,0.1948,32.8125,34.4375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8192,0.041625977,0.016967773,0,0,0,0,0,0,0,0,0,0,5,3.462515929
2042.16,0.017741477,0.5,6668,37,0.1539,32.875,34.4375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8231,0.041671729,0.016644393,0,0,0,0,0,0,0,0,0,0,5,3.442174381
2102.24,0.020408024,0.5,6668,37,0.1954,32.8125,34.4375,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8297,0.041460769,0.016753043,0,0,0,0,0,0,0,0,0,0,5,3.690134563
2162.28,0.0162182,0.5,6668,37,0.183,32.8125,34.375,37.09,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8229,0.041560335,0.01676996,0,0,0,0,0,0,0,0,0,0,5,2.816245481
2222.35,0.013740321,0.5,6668,37,0.1883,32.8125,34.4375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8322,0.041456381,0.017063206,0,0,0,0,0,0,0,0,0,0,5,2.178034962
2282.43,0.017717464,0.5,6668,37,0.17,32.8125,34.375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8243,0.041125804,0.016741478,0,0,0,0,0,0,0,0,0,0,5,2.831781778
2342.47,0.017164994,0.5,6668,37,0.1576,32.8125,34.375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8198,0.04147353,0.016833374,0,0,0,0,0,0,0,0,0,0,5,2.59515646
2402.52,0.013528617,0.5,6668,37,0.1918,32.8125,34.4375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8312,0.041145332,0.016602502,0,0,0,0,0,0,0,0,0,0,5,1.751203961
2462.56,0.013771275,0.5,6668,37,0.1591,32.875,34.4375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8345,0.041222289,0.016656681,0,0,0,0,0,0,0,0,0,0,5,1.716976794
2522.63,0.019461455,0.5,6668,37,0.193,32.875,34.375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8256,0.040697674,0.016715116,0,0,0,0,0,0,0,0,0,0,5,2.668680839
2582.67,0.021519985,0.5,6668,37,0.1809,32.875,34.375,36.81,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8353,0.040823656,0.016880163,0,0,0,0,0,0,0,0,0,0,5,2.836885345
2642.75,0.016490698,0.5,6668,37,0.2024,32.875,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8327,0.041311397,0.016812778,0,0,0,0,0,0,0,0,0,0,5,1.896484416
2702.82,0.016947846,0.5,6668,37,0.1909,32.875,34.375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8307,0.041049717,0.017214397,0,0,0,0,0,0,0,0,0,0,5,1.88369312
2762.88,0.019148279,0.5,6668,37,0.1871,32.875,34.375,36.81,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8279,0.041188549,0.016789467,0,0,0,0,0,0,0,0,0,0,5,2.155724657
2822.92,0.021821801,0.5,6668,37,0.1662,32.9375,34.4375,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8353,0.041182809,0.016640728,0,0,0,0,0,0,0,0,0,0,5,2.440028526
2882.99,0.017800758,0.5,6668,37,0.1615,32.875,34.4375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8286,0.041153753,0.016895969,0,0,0,0,0,0,0,0,0,0,5,1.707021688
2943.05,0.017311356,0.5,6668,37,0.1803,32.875,34.375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8343,0.041232171,0.016780535,0,0,0,0,0,0,0,0,0,0,5,1.538035503
3003.1,0.015507006,0.5,6668,37,0.1924,32.8125,34.375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8283,0.041047929,0.01666063,0,0,0,0,0,0,0,0,0,0,5,1.130921333
3063.16,0.01618301,0.5,6668,37,0.1906,32.8125,34.375,36.81,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8379,0.040577635,0.016589092,0,0,0,0,0,0,0,0,0,0,5,1.202385427
3123.23,0.018969492,0.5,6668,37,0.1591,32.8125,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8298,0.041335262,0.017112557,0,0,0,0,0,0,0,0,0,0,5,1.618876337
3183.26,0.023143724,0.5,6668,37,0.1853,32.8125,34.375,36.71,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8327,0.041191305,0.01705296,0,0,0,0,0,0,0,0,0,0,5,2.134607351
3243.34,0.022343458,0.5,6668,37,0.1909,32.8125,34.375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8371,0.041333174,0.016724406,0,0,0,0,0,0,0,0,0,0,5,1.92230682
3303.38,0.019582411,0.5,6668,37,0.1924,32.875,34.375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8277,0.041319319,0.016793524,0,0,0,0,0,0,0,0,0,0,5,1.430485997
3363.44,0.018293437,0.5,6668,37,0.1833,32.9375,34.4375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8360,0.041148325,0.016985646,0,0,0,0,0,0,0,0,0,0,5,1.154693597
3423.49,0.022438348,0.5,6668,37,0.1259,32.875,34.4375,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8252,0.041444498,0.016602036,0,0,0,0,0,0,0,0,0,0,5,1.709646124
3483.53,0.019768723,0.5,6668,37,0.2245,32.8125,34.4375,36.79,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8385,0.041025641,0.016696482,0,0,0,0,0,0,0,0,0,0,5,1.244152651
3543.6,0.02013107,0.5,6668,37,0.1686,32.875,34.4375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8369,0.041104075,0.016608914,0,0,0,0,0,0,0,0,0,0,5,1.236435047
3603.66,0.020133628,0.5,6668,37,0.1621,32.9375,34.4375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8299,0.041932763,0.017230992,0,0,0,0,0,0,0,0,0,0,5,1.174994389
3663.71,0.021176239,0.5,6668,37,0.173,32.875,34.4375,37.05,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8358,0.041517109,0.017229002,0,0,0,0,0,0,0,0,0,0,5,1.267709689
3723.79,0.019176497,0.5,6668,37,0.1256,32.875,34.4375,37.17,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8345,0.041102457,0.016776513,0,0,0,0,0,0,0,0,0,0,5,0.906741198
3783.87,0.022747847,0.5,6668,37,0.2056,32.9375,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8321,0.041701719,0.016704723,0,0,0,0,0,0,0,0,0,0,5,1.373759301
3843.93,0.017953561,0.5,6668,37,0.1712,32.875,34.4375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8431,0.041276242,0.016486775,0,0,0,0,0,0,0,0,0,0,5,0.595025264
3904.01,0.0181679,0.5,6668,37,0.1827,32.875,34.4375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8309,0.041400891,0.016728848,0,0,0,0,0,0,0,0,0,0,5,0.60087751
3964.05,0.017959512,0.5,6668,37,0.193,32.875,34.4375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8340,0.041366906,0.017146283,0,0,0,0,0,0,0,0,0,0,5,0.536224461
4024.11,0.018604451,0.5,6668,37,0.1936,32.875,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8386,0.041616981,0.016932984,0,0,0,0,0,0,0,0,0,0,5,0.61525599
4084.17,0.018844541,0.5,6668,37,0.1689,32.875,34.4375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8410,0.041260404,0.016527943,0,0,0,0,0,0,0,0,0,0,5,0.622960518
4144.2,0.016667978,0.5,6668,37,0.1265,32.875,34.375,36.87,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8372,0.041328237,0.016602962,0,0,0,0,0,0,0,0,0,0,5,0.22361083
4204.27,0.022499565,0.5,6668,37,0.1671,32.875,34.375,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8353,0.041182809,0.016760445,0,0,0,0,0,0,0,0,0,0,5,1.112450028
4264.34,0.020934323,0.5,6668,37,0.1671,32.875,34.375,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8379,0.041532402,0.017066476,0,0,0,0,0,0,0,0,0,0,5,0.840509826
4324.37,0.021731098,0.5,6668,37,0.1662,32.875,34.3125,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8315,0.041491281,0.016837041,0,0,0,0,0,0,0,0,0,0,5,0.910547098
4384.44,0.018172066,0.5,6668,37,0.1585,32.8125,34.375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8373,0.041323301,0.017078705,0,0,0,0,0,0,0,0,0,0,5,0.328443554
4444.48,0.022196418,0.5,6668,37,0.2065,32.8125,34.375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8355,0.041292639,0.016756433,0,0,0,0,0,0,0,0,0,0,5,0.912157429
4504.54,0.018319217,0.5,6668,37,0.2027,32.8125,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8355,0.041292639,0.016756433,0,0,0,0,0,0,0,0,0,0,5,0.290608634
4564.61,0.017922605,0.5,6668,37,0.1447,32.8125,34.375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8395,0.040738535,0.016676593,0,0,0,0,0,0,0,0,0,0,5,0.210414654
4624.68,0.026174335,0.5,6668,37,0.1903,32.875,34.3125,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8474,0.041066793,0.016875148,0,0,0,0,0,0,0,0,0,0,5,1.336043652
4684.73,0.02456542,0.5,6668,37,0.1697,32.8125,34.375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8449,0.041188306,0.016806723,0,0,0,0,0,0,0,0,0,0,5,1.078922621
4744.79,0.023489693,0.5,6668,37,0.1818,32.8125,34.375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8421,0.041325258,0.017100107,0,0,0,0,0,0,0,0,0,0,5,0.890642412
4804.87,0.020935012,0.5,6668,37,0.1809,32.8125,34.375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8360,0.041267943,0.017105263,0,0,0,0,0,0,0,0,0,0,5,0.500694055
4864.94,0.021943076,0.5,6668,37,0.2274,32.8125,34.375,37.11,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8515,0.040516735,0.016676453,0,0,0,0,0,0,0,0,0,0,5,0.616745402
4925.03,0.020804423,0.5,6668,37,0.1518,32.8125,34.3125,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8438,0.041360512,0.016828632,0,0,0,0,0,0,0,0,0,0,5,0.426050026
4985.08,0.025519521,0.5,6668,37,0.1924,32.875,34.375,36.73,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8460,0.041016548,0.017021277,0,0,0,0,0,0,0,0,0,0,5,1.017581719
5045.16,0.022188789,0.5,6668,37,0.1727,32.875,34.375,36.93,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8387,0.041373554,0.016573268,0,0,0,0,0,0,0,0,0,0,5,0.547133115
5105.21,0.020597828,0.5,6668,37,0.228,32.875,34.3125,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8538,0.04111033,0.01663153,0,0,0,0,0,0,0,0,0,0,5,0.296571756
5165.27,0.024970333,0.5,6668,37,0.1686,32.875,34.4375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8439,0.041474108,0.016589643,0,0,0,0,0,0,0,0,0,0,5,0.85925164
5225.34,0.025155424,0.5,6668,37,0.1656,32.875,34.4375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8448,0.041429924,0.017045455,0,0,0,0,0,0,0,0,0,0,5,0.838444341
5285.42,0.026789237,0.5,6668,37,0.145,32.875,34.375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8428,0.041053631,0.0168486,0,0,0,0,0,0,0,0,0,0,5,0.985302112
5345.49,0.019729828,0.5,6668,37,0.1641,32.9375,34.4375,36.95,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8438,0.041123489,0.016947144,0,0,0,0,0,0,0,0,0,0,5,0.018431169
5405.55,0.021790207,0.5,6668,37,0.2277,32.875,34.4375,36.89,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8429,0.040692846,0.017083877,0,0,0,0,0,0,0,0,0,0,5,0.315496853
5465.61,0.026425263,0.5,6668,37,0.1721,32.875,34.5,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8513,0.040996124,0.017032773,0,0,0,0,0,0,0,0,0,0,5,0.87830146
5525.7,0.023268127,0.5,6668,37,0.1809,32.875,34.4375,36.73,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8466,0.041105599,0.016654855,0,0,0,0,0,0,0,0,0,0,5,0.452678468
5585.74,0.027322068,0.5,6668,37,0.2289,32.8125,34.375,36.85,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8542,0.040974011,0.016506673,0,0,0,0,0,0,0,0,0,0,5,0.911875197
5645.79,0.027099829,0.5,6668,37,0.163,32.875,34.4375,37.13,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8490,0.040753828,0.016607774,0,0,0,0,0,0,0,0,0,0,5,0.84177957
5705.86,0.024103304,0.5,6668,37,0.2304,32.875,34.375,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8486,0.041126561,0.016733443,0,0,0,0,0,0,0,0,0,0,5,0.44815502
5765.92,0.027382747,0.5,6668,37,0.168,32.875,34.4375,36.97,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8465,0.041228588,0.016656822,0,0,0,0,0,0,0,0,0,0,5,0.808439957
5825.97,0.021360553,0.5,6668,37,0.1724,32.875,34.4375,36.81,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8508,0.041137753,0.016572638,0,0,0,0,0,0,0,0,0,0,5,0.022916202
5886.01,0.022712338,0.5,6668,37,0.1874,32.875,34.375,37.03,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8435,0.040782454,0.017190279,0,0,0,0,0,0,0,0,0,0,5,0.205857664
5946.05,0.025712242,0.5,6668,37,0.1609,32.875,34.375,37.01,0,0,0,0,0,20,0.5,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8565,0.040747227,0.016695855,0,0,0,0,0,0,0,0,0,0,5,0.567741474
