exp_time,od_measured,Van,OC6 ,IPTG,FP1_emit1,FP2_emit1
6005.47,0.062038233,0,0,0,0.04757085,0.042790698
6065.51,0.049783164,0,0,0,0.047256098,0.044409938
6125.55,0.061113482,0,0,0,0.047242771,0.042394015
6185.6,0.067527584,0,0,0,0.047174614,0.042467452
6245.66,0.065447655,0,0,0,0.047634966,0.042658423
6305.72,0.055102472,0,0,0,0.047298435,0.043438078
6365.77,0.059978643,0,0,0,0.047667172,0.042782395
6425.83,0.068050379,0,0,0,0.047403685,0.042283951
6485.87,0.058320237,0,0,0,0.047106326,0.043397969
6545.93,0.082420554,0,0,0,0.04674933,0.042297005
6605.97,0.065210941,0,0,0,0.047084091,0.042632067
6666.01,0.05918579,0,0,0,0.046777887,0.043174217
6726.05,0.063293581,0,0,0,0.046867292,0.042370279
6786.08,0.072927331,0,0,0,0.047021419,0.042331288
6846.12,0.065889561,0,0,0,0.047507918,0.042905302
6906.19,0.080301035,0,0,0,0.045995759,0.043768997
6966.23,0.083353691,0,0,0,0.046807807,0.043332316
7026.27,0.083127582,0,0,0,0.046851882,0.043293975
7086.33,0.06874565,0,0,0,0.046890264,0.042714329
7146.39,0.07733364,0,0,0,0.04659383,0.043413174
7206.45,0.080585143,0,0,0,0.047075835,0.042266187
7266.52,0.076872128,0,0,0,0.046299263,0.041553749
7326.6,0.084493175,0,0,0,0.046850016,0.042177685
7386.68,0.097901996,0,0,0,0.046291923,0.042253521
7446.73,0.080279312,0,0,0,0.046500402,0.043257757
7506.77,0.089726115,0,0,0,0.045606229,0.042345277
7566.81,0.084268799,0,0,0,0.046489413,0.042199108
7626.86,0.098631535,0,0,0,0.046485623,0.042362768
7686.9,0.087545544,0,0,0,0.046114972,0.042149006
7746.97,0.094560453,0,0,0,0.047156285,0.042666667
7807.01,0.098038409,0,0,0,0.04610769,0.04245283
7867.05,0.101870566,0,0,0,0.04539801,0.042307692
7927.1,0.103816127,0,0,0,0.045756808,0.04245283
7987.16,0.09887754,0,0,0,0.046057767,0.042385267
8047.21,0.107937513,0,0,0,0.04537037,0.042385267
8107.26,0.110475464,0,0,0,0.046235551,0.043554007
8167.3,0.117031902,0,0,0,0.04537037,0.042080655
8227.36,0.113300272,0,0,0,0.045844833,0.044028777
8287.41,0.12542234,0,0,0,0.045755662,0.042461005
8347.47,0.109347426,0,0,0,0.04611837,0.042217117
8407.51,0.123271473,0,0,0,0.044911097,0.042358329
8467.58,0.127683528,0,0,0,0.045676005,0.042626728
8527.62,0.139306653,0,0,0,0.045734918,0.042419031
8587.67,0.122767741,0,0,0,0.045169946,0.042908888
8647.71,0.125903165,0,0,0,0.044983723,0.042918455
8707.75,0.131037103,0,0,0,0.045966652,0.04223356
8767.8,0.13944229,0,0,0,0.045325779,0.041690141
8827.84,0.154317657,0,0,0,0.045617174,0.043037975
8887.89,0.136696936,0,0,0,0.044849537,0.0425
8947.94,0.148791254,0,0,0,0.0453262,0.042804844
9007.99,0.153540525,0,0,0,0.045219447,0.041991101
9068.04,0.166058331,0,0,0,0.045306966,0.042113955
9128.11,0.165802197,0,0,0,0.044867244,0.042517946
9188.16,0.157672049,0,0,0,0.044457275,0.043070127
9248.21,0.164947657,0,0,0,0.0444476,0.0420191
9308.26,0.169684122,0,0,0,0.044604317,0.04197861
9368.31,0.166388652,0,0,0,0.044625036,0.041959935
9428.35,0.177019864,0,0,0,0.044396859,0.042313873
9488.39,0.189457237,0,0,0,0.043913819,0.042964554
9548.45,0.187336722,0,0,0,0.043597477,0.040772532
9608.5,0.177285758,0,0,0,0.044377067,0.041744217
9668.54,0.182565674,0,0,0,0.043751672,0.042054831
9728.6,0.196693498,0,0,0,0.043407266,0.042800528
9788.65,0.199322116,0,0,0,0.044145613,0.041213064
9848.69,0.198943604,0,0,0,0.043879908,0.042286609
9908.75,0.208484555,0,0,0,0.044262295,0.042220485
9968.81,0.211018707,0,0,0,0.042998028,0.042410137
10028.86,0.21014992,0,0,0,0.043489516,0.041910084
10088.92,0.218739237,0,0,0,0.044088442,0.041878173
10148.98,0.215523964,0,0,0,0.042274786,0.042059648
10209.04,0.238832563,0,0,0,0.04335973,0.041412602
10269.09,0.225750162,0,0,0,0.042722305,0.042748092
10329.13,0.242314516,0,0,0,0.043378413,0.041614752
10389.17,0.255356096,0,0,0,0.043189369,0.041834677
10449.22,0.252201432,0,0,0,0.042891384,0.042455119
10509.26,0.249109317,0,0,0,0.043213015,0.042294604
10569.31,0.266399536,0,0,0,0.042934034,0.041717196
10629.34,0.27644735,0,0,0,0.043381535,0.041180671
10689.37,0.279719454,0,0,0,0.042960599,0.041244573
10749.42,0.275328994,0,0,0,0.042979943,0.04137931
10809.46,0.28134916,0,0,0,0.04243078,0.041128085
10869.52,0.298601294,0,0,0,0.042124754,0.040890504
10929.58,0.302666406,0,0,0,0.041403105,0.041549296
10989.63,0.304824882,0,0,0,0.042709336,0.041215749
11049.69,0.308166237,0,0,0,0.041896869,0.042671614
11109.75,0.327052746,0,0,0,0.04239284,0.040946315
11169.81,0.34170765,0,0,0,0.04173974,0.041456711
11229.85,0.337716543,0,0,0,0.041077591,0.042118975
11289.9,0.33161652,0,0,0,0.041855204,0.041373239
11349.93,0.339185805,0,0,0,0.041371029,0.04143898
11409.97,0.356106454,0,0,0,0.041474654,0.041871921
11470.01,0.362244217,0,0,0,0.041288913,0.041083722
11530.05,0.369297286,0,0,0,0.041066667,0.042139738
11590.1,0.358022487,0,0,0,0.041750167,0.041143352
11650.14,0.379213931,0,0,0,0.040697045,0.040864865
11710.17,0.363984189,0,0,0,0.041593695,0.041119483
11770.21,0.380739626,0,0,0,0.041360691,0.041657673
11830.27,0.390154723,0,0,0,0.040648737,0.041448517
11890.32,0.404021493,0,0,0,0.041206457,0.041887032
11950.38,0.407765843,0,0,0,0.040818414,0.041155685
12010.44,0.405115479,0,0,0,0.040382244,0.040952779
12070.49,0.413242846,0,0,0,0.039655172,0.040794979
12130.54,0.404355942,0,0,0,0.04030961,0.041735537
12190.6,0.427784006,0,0,0,0.040066614,0.041924824
12250.65,0.426647848,0,0,0,0.039592317,0.040683483
12310.69,0.435572754,0,0,0,0.04095598,0.041457034
12370.75,0.447122545,0,0,0,0.039816671,0.040800158
12430.8,0.441846404,0,0,0,0.039590956,0.040923825
12490.84,0.457339248,0,0,0,0.040499658,0.041619156
12550.9,0.467251666,0,0,0,0.039879325,0.041130604
12610.96,0.484106303,0,0,0,0.038927023,0.041382003
12670.99,0.488187379,0,0,0,0.039488017,0.041500853
12731.04,0.492067546,0,0,0,0.039293439,0.040757195
12791.08,0.496940885,0,0,0,0.039249456,0.041082923
12851.11,0.518760594,0,0,0,0.039855072,0.041493776
12911.15,0.515002993,0,0,0,0.039255115,0.041801254
12971.21,0.543671338,0,0,0,0.038982462,0.04038947
13031.27,0.543993336,0,0,0,0.038644471,0.041311832
13091.32,0.498224906,0,0,0,0.039941771,0.040812488
13151.36,0.464440504,0,0,0,0.039464286,0.041227229
13211.39,0.446512375,0,0,0,0.040045986,0.041249263
13271.45,0.459242073,0,0,0,0.039965986,0.041233065
13331.5,0.455105675,0,0,0,0.039731445,0.04145483
13391.55,0.464036043,0,0,0,0.040074906,0.041650372
13451.59,0.484066394,0,0,0,0.039429678,0.040974101
13511.63,0.496645424,0,0,0,0.039297808,0.040774145
13571.66,0.509071556,0,0,0,0.039577594,0.041135022
13631.72,0.516149146,0,0,0,0.039411921,0.040394639
13691.77,0.520177329,0,0,0,0.039329745,0.040899042
13751.81,0.533959483,0,0,0,0.039286637,0.040455342
13811.87,0.572323247,0,0,0,0.038545884,0.040794027
13871.9,0.573882938,0,0,0,0.038963253,0.040494535
13931.97,0.520724658,0,0,0,0.039870399,0.041389505
13992.01,0.48287444,0,0,0,0.040474206,0.040970874
14052.06,0.456326547,0,0,0,0.040510054,0.041153924
14112.11,0.469959367,0,0,0,0.040525954,0.04084014
14172.14,0.478076443,0,0,0,0.04,0.040233236
14232.19,0.472326357,0,0,0,0.038961039,0.041146646
14292.23,0.494045682,0,0,0,0.039367215,0.041235099
14352.27,0.491563135,0,0,0,0.040018613,0.040743522
14412.32,0.521675177,0,0,0,0.039773764,0.040578621
14472.36,0.514165822,0,0,0,0.039617242,0.041206218
14532.41,0.543929769,0,0,0,0.038824038,0.040344764
14592.45,0.54976935,0,0,0,0.039238062,0.041430918
14652.49,0.509540609,0,0,0,0.039719841,0.041016753
14712.55,0.484113686,0,0,0,0.040852401,0.041267943
14772.59,0.42973926,0,0,0,0.04040205,0.0414274
14832.64,0.452690144,0,0,0,0.041239229,0.040637125
14892.67,0.446547226,0,0,0,0.040660863,0.042086186
14952.72,0.448141969,0,0,0,0.039096762,0.040597015
15012.77,0.472923905,0,0,0,0.03940749,0.040767861
15072.8,0.477082367,0,0,0,0.040030942,0.040859799
15132.85,0.478921303,0,0,0,0.039947487,0.040996169
15192.9,0.491786745,0,0,0,0.038813621,0.040792985
15252.95,0.506677,0,0,0,0.039605784,0.041552868
15313,0.507827083,0,0,0,0.039637281,0.040785211
15373.05,0.519486288,0,0,0,0.03891499,0.041510845
15433.09,0.523935315,0,0,0,0.039164957,0.040763387
15493.13,0.523795449,0,0,0,0.038769019,0.0411485
15553.18,0.541705544,0,0,0,0.038883608,0.040669426
15613.22,0.554952698,0,0,0,0.039293083,0.040820029
15673.26,0.515019286,0,0,0,0.038177128,0.040865385
15733.31,0.48420087,0,0,0,0.040781901,0.041223147
15793.35,0.455158544,0,0,0,0.039965825,0.040918164
15853.4,0.465319064,0,0,0,0.039988325,0.040873572
15913.45,0.469847016,0,0,0,0.040250965,0.040871409
15973.51,0.478963042,0,0,0,0.040553714,0.041117145
16033.56,0.507243598,0,0,0,0.039452871,0.04115942
16093.61,0.510313561,0,0,0,0.039553281,0.041642343
16153.67,0.513711816,0,0,0,0.03945175,0.040254634
16213.71,0.527162062,0,0,0,0.040246212,0.040645981
16273.74,0.533477687,0,0,0,0.039410188,0.041141586
16333.82,0.549449516,0,0,0,0.039809646,0.040974101
16393.86,0.563222181,0,0,0,0.03932633,0.040812558
16453.9,0.521273863,0,0,0,0.039520958,0.040982059
16513.94,0.499880903,0,0,0,0.04007978,0.040983607
16573.99,0.468000692,0,0,0,0.040865145,0.041118764
16634.03,0.424309848,0,0,0,0.041407445,0.041002762
16694.1,0.437670641,0,0,0,0.040236805,0.040667362
16754.16,0.439613256,0,0,0,0.040777719,0.040980313
16814.21,0.4597692,0,0,0,0.040660475,0.040935673
16874.26,0.439705177,0,0,0,0.040282475,0.040505314
16934.3,0.480963124,0,0,0,0.040073743,0.040450795
16994.34,0.478220251,0,0,0,0.040087811,0.040607136
17054.4,0.484425095,0,0,0,0.040142816,0.041250959
17114.47,0.500527352,0,0,0,0.03933462,0.04076967
17174.51,0.49253209,0,0,0,0.03938854,0.040971168
17234.57,0.509194713,0,0,0,0.039085546,0.040569121
17294.64,0.522182966,0,0,0,0.039908257,0.040295749
17354.7,0.535094016,0,0,0,0.038640147,0.040681173
17414.75,0.534979044,0,0,0,0.03975729,0.040547945
17474.81,0.551121054,0,0,0,0.039368698,0.040785781
17534.86,0.567895898,0,0,0,0.039088814,0.040875384
17594.91,0.505897726,0,0,0,0.03959849,0.041166381
17654.95,0.470242531,0,0,0,0.039581777,0.041256989
17715,0.449939158,0,0,0,0.039708802,0.040677966
17775.03,0.459644234,0,0,0,0.040948491,0.040865385
17835.09,0.478307863,0,0,0,0.03989667,0.041384799
17895.15,0.504867114,0,0,0,0.039432917,0.041087733
17955.2,0.523208932,0,0,0,0.039495642,0.04075775
18015.27,0.505472957,0,0,0,0.038808664,0.041032556
18075.31,0.510788066,0,0,0,0.038948479,0.041602465
18135.36,0.520075626,0,0,0,0.0384,0.040573693
18195.41,0.537549743,0,0,0,0.039531884,0.0404116
18255.46,0.542972416,0,0,0,0.039163565,0.041002686
18315.49,0.553574445,0,0,0,0.038827258,0.041024689
18375.54,0.525296513,0,0,0,0.039517318,0.040876997
18435.58,0.47633637,0,0,0,0.040387248,0.040479466
18495.63,0.441906568,0,0,0,0.040675523,0.040554106
18555.68,0.452130615,0,0,0,0.040034897,0.041608322
18615.74,0.452744086,0,0,0,0.039961667,0.040749796
18675.77,0.477348615,0,0,0,0.039934089,0.041164659
18735.83,0.482061156,0,0,0,0.039957737,0.040906357
18795.89,0.511154813,0,0,0,0.04002298,0.041216879
18855.94,0.510266527,0,0,0,0.040125576,0.040722244
18915.99,0.512579801,0,0,0,0.039586762,0.040871409
18976.05,0.529376671,0,0,0,0.039637281,0.040560748
19036.1,0.54869218,0,0,0,0.038594371,0.040620384
19096.15,0.549094609,0,0,0,0.039477291,0.04062149
19156.19,0.51284936,0,0,0,0.040300087,0.041618939
19216.24,0.457112732,0,0,0,0.039074074,0.041906653
19276.29,0.426498027,0,0,0,0.039908667,0.041403223
19336.35,0.443199736,0,0,0,0.040149577,0.041600318
19396.4,0.462557142,0,0,0,0.04136303,0.04144974
19456.44,0.466613723,0,0,0,0.039786511,0.040804258
19516.49,0.46760638,0,0,0,0.040425109,0.04079602
19576.53,0.512185504,0,0,0,0.040011459,0.040943929
19636.58,0.49469954,0,0,0,0.040384429,0.040603248
19696.64,0.498854391,0,0,0,0.04045512,0.041038858
19756.69,0.518838912,0,0,0,0.038590308,0.040644172
19816.74,0.54485306,0,0,0,0.038679412,0.040502531
19876.79,0.545486376,0,0,0,0.039303301,0.040349572
19936.86,0.487006852,0,0,0,0.039848557,0.040792765
19996.89,0.471084111,0,0,0,0.040481079,0.040755467
20056.96,0.439625306,0,0,0,0.04085844,0.041147132
20117.01,0.439659815,0,0,0,0.040267805,0.041170535
20177.05,0.466590703,0,0,0,0.04010401,0.041454989
20237.13,0.468179948,0,0,0,0.040526849,0.041183527
20297.17,0.469363886,0,0,0,0.03898051,0.041872408
20357.22,0.499396316,0,0,0,0.039863001,0.040653569
20417.26,0.50041957,0,0,0,0.038898757,0.040535299
20477.3,0.51107772,0,0,0,0.039411162,0.041722233
20537.36,0.514064807,0,0,0,0.039115496,0.040692147
20597.41,0.530697732,0,0,0,0.039342495,0.040675365
20657.46,0.533488807,0,0,0,0.038752939,0.040999237
20717.52,0.542939133,0,0,0,0.039307609,0.040488075
20777.6,0.569054697,0,0,0,0.038049745,0.040586246
20837.63,0.515313933,0,0,0,0.0397883,0.041420118
20897.67,0.485914968,0,0,0,0.04,0.040663245
20957.72,0.426474908,0,0,0,0.039566293,0.041010101
21017.76,0.436168724,0,0,0,0.040365112,0.041497976
21077.79,0.451441748,0,0,0,0.040059055,0.04043514
21137.86,0.474600076,0,0,0,0.040577717,0.040666534
21197.91,0.487609578,0,0,0,0.040074103,0.040816327
21257.96,0.501238948,0,0,0,0.039472462,0.040384238
21318.01,0.501844956,0,0,0,0.039665382,0.041117145
21378.05,0.509704568,0,0,0,0.039951461,0.041465767
21438.09,0.535331886,0,0,0,0.039076377,0.041317593
21498.14,0.5597511,0,0,0,0.03927331,0.041916168
21558.19,0.540096712,0,0,0,0.038238507,0.040491022
21618.27,0.507923406,0,0,0,0.039222874,0.040590406
21678.33,0.480438819,0,0,0,0.040560692,0.041085119
21738.38,0.421057336,0,0,0,0.040352834,0.041900021
21798.43,0.446505904,0,0,0,0.04044044,0.041023637
21858.48,0.461973441,0,0,0,0.040109034,0.040524194
21918.54,0.460047536,0,0,0,0.040471007,0.040609137
21978.58,0.485445944,0,0,0,0.038809481,0.041396104
22038.65,0.503904604,0,0,0,0.039332096,0.041674819
22098.71,0.507243185,0,0,0,0.039912986,0.041019743
22158.76,0.512711927,0,0,0,0.039571388,0.040723121
22218.83,0.525529091,0,0,0,0.039695636,0.040800907
22278.86,0.528021969,0,0,0,0.039419655,0.040451552
22338.93,0.541123795,0,0,0,0.039139633,0.041170916
22399,0.567178377,0,0,0,0.039088519,0.040772145
22459.04,0.513920655,0,0,0,0.03914948,0.040429201
22519.09,0.483912602,0,0,0,0.039466158,0.040972358
22579.15,0.440343449,0,0,0,0.040760317,0.041121113
22639.2,0.447997309,0,0,0,0.040279163,0.041708442
22699.25,0.467793841,0,0,0,0.039976825,0.041112214
22759.29,0.48056713,0,0,0,0.03974016,0.040333797
22819.33,0.489412467,0,0,0,0.039697543,0.040832352
22879.37,0.488683619,0,0,0,0.038915727,0.040384615
22939.45,0.50234509,0,0,0,0.039476111,0.040223249
22999.5,0.519733987,0,0,0,0.040161414,0.041393519
23059.54,0.521586159,0,0,0,0.039552722,0.041512231
23119.58,0.550402586,0,0,0,0.038962189,0.041409372
23179.61,0.552901139,0,0,0,0.038910848,0.040812592
23239.66,0.509229796,0,0,0,0.039977477,0.040448158
23299.71,0.463930492,0,0,0,0.039267761,0.040736389
23359.75,0.448363258,0,0,0,0.03968177,0.041875
23419.8,0.438193789,0,0,0,0.039941263,0.041256158
23479.86,0.452636827,0,0,0,0.040386917,0.041750706
23539.9,0.486543545,0,0,0,0.040854225,0.041282565
23599.95,0.479195704,0,0,0,0.040201005,0.040901008
23659.99,0.475398257,0,0,0,0.039087045,0.040662941
23720.04,0.510407164,0,0,0,0.039762384,0.040993072
23780.08,0.52026461,0,0,0,0.039599369,0.040350209
23840.11,0.526374793,0,0,0,0.039299286,0.041046884
23900.15,0.525329855,0,0,0,0.039131982,0.040647347
23960.19,0.533172203,0,0,0,0.038597703,0.040627886
24020.26,0.541793589,0,0,0,0.039176337,0.040305011
24080.3,0.552288146,0,0,0,0.038939968,0.040505865
24140.35,0.520384068,0,0,0,0.039025284,0.040872434
24200.4,0.482680457,0,0,0,0.040376323,0.041458733
24260.47,0.446770887,0,0,0,0.039996098,0.041305662
24320.53,0.453829745,0,0,0,0.040805994,0.040921242
24380.57,0.4664903,0,0,0,0.040183361,0.040942928
24440.6,0.470854524,0,0,0,0.040516562,0.041106719
24500.65,0.495910564,0,0,0,0.03994896,0.040446841
24560.7,0.494202991,0,0,0,0.039587242,0.041133635
24620.74,0.501595553,0,0,0,0.040398183,0.040512135
24680.79,0.525577439,0,0,0,0.03962963,0.041754453
24740.83,0.527518825,0,0,0,0.039210285,0.040467971
24800.88,0.522916308,0,0,0,0.03880623,0.040642722
24860.95,0.534273046,0,0,0,0.040215236,0.040917431
24921.02,0.558125282,0,0,0,0.038334707,0.04052815
24981.07,0.57202885,0,0,0,0.038611406,0.04070507
25041.11,0.519106865,0,0,0,0.039698773,0.041572611
25101.15,0.485894866,0,0,0,0.040237593,0.041203526
25161.2,0.451060058,0,0,0,0.04030748,0.040841084
25221.24,0.462125871,0,0,0,0.039497307,0.040753556
25281.28,0.480207971,0,0,0,0.039980961,0.041491281
25341.33,0.51171656,0,0,0,0.039996182,0.042190826
25401.41,0.500082211,0,0,0,0.039938995,0.041317482
25461.46,0.507856256,0,0,0,0.039965331,0.04111656
25521.52,0.532434269,0,0,0,0.039148476,0.041325391
25581.55,0.531624688,0,0,0,0.038985481,0.039985591
25641.59,0.531565558,0,0,0,0.03876652,0.041156841
25701.64,0.570753597,0,0,0,0.038946163,0.041300691
25761.68,0.570240664,0,0,0,0.038903394,0.040385665
25821.73,0.520624491,0,0,0,0.039014374,0.040855288
25881.77,0.513111937,0,0,0,0.040251325,0.040844245
25941.85,0.460863127,0,0,0,0.039830672,0.041343669
26001.92,0.439535017,0,0,0,0.041417592,0.040993789
26061.96,0.434434806,0,0,0,0.040457072,0.040912829
26122.02,0.441738614,0,0,0,0.040325825,0.041741923
26182.06,0.470752044,0,0,0,0.040023371,0.041025641
26242.11,0.46768436,0,0,0,0.04004329,0.0412
26302.15,0.487076105,0,0,0,0.039660597,0.040759794
26362.2,0.471019006,0,0,0,0.039156909,0.041468254
26422.26,0.485669829,0,0,0,0.039385909,0.039907461
26482.3,0.519040973,0,0,0,0.039093328,0.041547004
26542.35,0.538194135,0,0,0,0.038900368,0.041355543
26602.4,0.52604904,0,0,0,0.039730064,0.041505969
26662.45,0.532567691,0,0,0,0.039217487,0.040525537
26722.5,0.553862895,0,0,0,0.039366516,0.040122346
26782.57,0.536756072,0,0,0,0.039009884,0.041316271
26842.65,0.55955522,0,0,0,0.039172535,0.041168903
26902.73,0.552258474,0,0,0,0.038385742,0.040868455
26962.79,0.525215947,0,0,0,0.037786775,0.040746106
27022.83,0.485922065,0,0,0,0.04038165,0.041277259
27082.9,0.459419313,0,0,0,0.039988093,0.041343669
27142.95,0.481818521,0,0,0,0.040665064,0.041222602
27203,0.477779334,0,0,0,0.039701074,0.041283506
27263.06,0.484920455,0,0,0,0.039586102,0.041130117
27323.09,0.510277487,0,0,0,0.039243102,0.041760722
27383.13,0.512247249,0,0,0,0.039125742,0.040169133
27443.19,0.526309923,0,0,0,0.039258254,0.040769231
27503.27,0.536582189,0,0,0,0.038925933,0.040609137
27563.32,0.563995353,0,0,0,0.039451115,0.040634111
27623.37,0.546420702,0,0,0,0.038819603,0.040028465
27683.49,0.525192504,0,0,0,0.038590901,0.040904807
27743.55,0.454440693,0,0,0,0.040838418,0.041468254
27803.6,0.448009851,0,0,0,0.040346389,0.040633465
27863.65,0.466111949,0,0,0,0.040205981,0.041001818
27923.7,0.478644427,0,0,0,0.041042076,0.040548719
27983.74,0.453228446,0,0,0,0.039578588,0.041289815
28043.8,0.488906682,0,0,0,0.039748954,0.041210432
28103.86,0.491297837,0,0,0,0.03988336,0.041831097
28163.91,0.498396712,0,0,0,0.040689185,0.041555977
28223.96,0.50623189,0,0,0,0.039123907,0.041223147
28284,0.518838425,0,0,0,0.039224486,0.041272245
28344.03,0.540380008,0,0,0,0.039142425,0.040555353
28404.07,0.549985796,0,0,0,0.039013093,0.040942232
28464.13,0.499676481,0,0,0,0.03940431,0.041740153
28524.17,0.508713228,5.5,0,0,0.039162113,0.04085939
28584.23,0.4645567,5.5,0,0,0.040015502,0.040912667
28644.27,0.43288886,5.5,0,0,0.040469974,0.04178734
28704.31,0.456735926,5.5,0,0,0.040873855,0.041825095
28764.36,0.472504862,5.5,0,0,0.040075389,0.040597859
