exp_time,od_measured,Van,OC6 ,IPTG,FP1_emit1,FP2_emit1
4925.28,0.047689138,0,0,0,0.052245646,0.044397463
4985.35,0.052423303,0,0,0,0.052317577,0.043595911
5045.42,0.054634504,0,0,0,0.052159926,0.043412722
5105.48,0.047842401,0,0,0,0.052023782,0.043883378
5165.52,0.050317783,0,0,0,0.05224815,0.043100868
5225.55,0.041525699,0,0,0,0.05180283,0.043608124
5285.64,0.051680349,0,0,0,0.052415211,0.042959427
5345.67,0.054291095,0,0,0,0.052749972,0.044365572
5405.76,0.044725154,0,0,0,0.05194508,0.044731312
5465.83,0.057818002,0,0,0,0.052083333,0.044424568
5525.87,0.054714154,0,0,0,0.05191412,0.04435844
5585.91,0.049091424,0,0,0,0.052013231,0.043857014
5645.96,0.062455939,0,0,0,0.051690985,0.043244855
5706.06,0.051567751,0,0,0,0.051819934,0.043817527
5766.12,0.050562141,0,0,0,0.05224136,0.043103448
5826.19,0.059734094,0,0,0,0.052314764,0.044138722
5886.25,0.061477462,0,0,0,0.052083333,0.044444444
5946.29,0.057877453,0,0,0,0.052959855,0.043231962
6006.37,0.060008444,0,0,0,0.052178834,0.044589774
6066.41,0.059119765,0,0,0,0.05213964,0.04456328
6126.45,0.061103696,0,0,0,0.051939292,0.042747642
6186.51,0.051455653,0,0,0,0.052202101,0.044450901
6246.59,0.056547351,0,0,0,0.052364865,0.044957113
6306.65,0.063096422,0,0,0,0.052201187,0.043757293
6366.69,0.066790428,0,0,0,0.05221062,0.043709392
6426.77,0.061243852,0,0,0,0.05247225,0.044391832
6486.85,0.068052876,0,0,0,0.052537247,0.044754432
6546.89,0.055135633,0,0,0,0.052189495,0.04364382
6606.94,0.067603417,0,0,0,0.052749972,0.043657817
6666.99,0.070040497,0,0,0,0.052340989,0.044548652
6727.04,0.070189397,0,0,0,0.052754591,0.044366608
6787.11,0.070086473,0,0,0,0.052631579,0.044832606
6847.17,0.059790859,0,0,0,0.052690208,0.043655413
6907.25,0.068384671,0,0,0,0.052619819,0.043452902
6967.31,0.074575633,0,0,0,0.05254332,0.044884873
7027.36,0.073053105,0,0,0,0.052707501,0.043313953
7087.4,0.070288123,0,0,0,0.052439832,0.043668122
7147.48,0.070877451,0,0,0,0.052496656,0.04440649
7207.55,0.071807531,0,0,0,0.052155695,0.044096316
7267.59,0.076544752,0,0,0,0.052515931,0.044342067
7327.64,0.066948486,0,0,0,0.051908397,0.043956044
7387.68,0.085611691,0,0,0,0.052550061,0.043478261
7447.73,0.07004433,0,0,0,0.052498349,0.044278321
7507.8,0.07165547,0,0,0,0.052492281,0.044501866
7567.88,0.076151515,0,0,0,0.052230686,0.044227455
7627.92,0.074123084,0,0,0,0.0519987,0.044419134
7687.97,0.089291934,0,0,0,0.052418028,0.043628014
7748.01,0.086574441,0,0,0,0.052396027,0.045129963
7808.08,0.089257309,0,0,0,0.052411823,0.044695898
7868.18,0.092130426,0,0,0,0.05281613,0.043952887
7928.24,0.088845274,0,0,0,0.052040596,0.04445711
7988.28,0.091969588,0,0,0,0.051956382,0.044413013
8048.33,0.09005271,0,0,0,0.051887294,0.04420045
8108.4,0.098032315,0,0,0,0.052069717,0.044101124
8168.48,0.087986474,0,0,0,0.051883746,0.044826614
8228.56,0.099686248,0,0,0,0.052179585,0.045032367
8288.63,0.093175867,0,0,0,0.051498523,0.044175577
8348.67,0.091033162,0,0,0,0.051810704,0.044240401
8408.72,0.097239681,0,0,0,0.052449817,0.043347051
8468.78,0.098662855,0,0,0,0.052095616,0.043952968
8528.83,0.108885187,0,0,0,0.052478761,0.043696076
8588.89,0.108061464,0,0,0,0.051956314,0.04445058
8648.97,0.10940455,0,0,0,0.052350427,0.044203503
8709.04,0.103127162,0,0,0,0.051928625,0.044247788
8769.1,0.100979427,0,0,0,0.052198096,0.044284528
8829.15,0.112578197,0,0,0,0.051268719,0.044862919
8889.19,0.121575265,0,0,0,0.05210736,0.043644299
8949.25,0.121416399,0,0,0,0.051901282,0.043632397
9009.32,0.122010773,0,0,0,0.051420278,0.044946881
9069.36,0.115177369,0,0,0,0.051084387,0.045032751
9129.41,0.124892993,0,0,0,0.051942568,0.044959128
9189.47,0.123424713,0,0,0,0.051085176,0.044952894
9249.54,0.129296558,0,0,0,0.05061241,0.043257677
9309.61,0.133469353,0,0,0,0.051507538,0.043783784
9369.66,0.121715512,0,0,0,0.050571457,0.044432548
9429.73,0.127462256,0,0,0,0.051157125,0.043595264
9489.77,0.130512919,0,0,0,0.051271617,0.043811032
9549.83,0.135287497,0,0,0,0.050772181,0.04314654
9609.89,0.136577125,0,0,0,0.05210295,0.043717277
9669.97,0.140474722,0,0,0,0.050337569,0.043961864
9730.01,0.144653686,0,0,0,0.050965719,0.04485138
9790.05,0.160687096,0,0,0,0.051179487,0.043603888
9850.09,0.15177664,0,0,0,0.050538609,0.044524981
9910.16,0.148313829,0,0,0,0.051417339,0.044725957
9970.27,0.155583442,0,0,0,0.050781639,0.043818466
10030.31,0.156453827,0,0,0,0.050630418,0.043731041
10090.37,0.158172058,0,0,0,0.05102657,0.043843997
10150.45,0.162409763,0,0,0,0.050681683,0.043953186
10210.51,0.163925995,0,0,0,0.050920801,0.044672657
10270.57,0.163979443,0,0,0,0.05,0.044049459
10330.64,0.175885597,0,0,0,0.050847458,0.043913713
10390.69,0.182708236,0,0,0,0.049995174,0.044824981
10450.76,0.180317264,0,0,0,0.05042344,0.043620777
10510.81,0.185620317,0,0,0,0.050945999,0.043674699
10570.87,0.192540987,0,0,0,0.050387597,0.043890274
10630.91,0.183072774,0,0,0,0.050842616,0.044668588
10690.96,0.200482666,0,0,0,0.049880782,0.0444001
10751.02,0.214485532,0,0,0,0.049430013,0.043844439
10811.07,0.21241778,0,0,0,0.0496695,0.043633763
10871.16,0.206403274,0,0,0,0.050494282,0.044618779
10931.21,0.259276872,0,0,0,0.050303145,0.043345829
10991.28,0.217684729,0,0,0,0.050337806,0.044276967
11051.36,0.224468622,0,0,0,0.049354455,0.044596508
11111.42,0.232714939,0,0,0,0.04957281,0.043551899
11171.49,0.226844723,0,0,0,0.049272946,0.043853343
11231.53,0.244552863,0,0,0,0.049878573,0.044103547
11291.6,0.249820805,0,0,0,0.049528738,0.043229042
11351.68,0.240493991,0,0,0,0.04872369,0.043828477
11411.73,0.259342718,0,0,0,0.049238625,0.044515833
11471.77,0.261682941,0,0,0,0.049611255,0.043763164
11531.84,0.26522445,0,0,0,0.049648669,0.043649872
11591.91,0.27399658,0,0,0,0.049523281,0.043255295
11651.95,0.279510449,0,0,0,0.049021352,0.043275942
11712.01,0.275342569,0,0,0,0.049567198,0.044117647
11772.08,0.297464015,0,0,0,0.048318415,0.043674021
11832.16,0.295411447,0,0,0,0.048844538,0.043372963
11892.22,0.297271375,0,0,0,0.04821337,0.043478261
11952.27,0.297884676,0,0,0,0.049066854,0.043003711
12012.37,0.317264069,0,0,0,0.048652433,0.044637053
12072.45,0.302934951,0,0,0,0.048672181,0.043430577
12132.52,0.330030948,0,0,0,0.048202055,0.043440674
12192.57,0.333985805,0,0,0,0.047115306,0.043615676
12252.63,0.329185868,0,0,0,0.049029799,0.04368208
12312.69,0.332087831,0,0,0,0.048578595,0.044126917
12372.73,0.35503674,0,0,0,0.04744261,0.043487308
12432.78,0.360839241,0,0,0,0.046197097,0.043797107
12492.85,0.36048757,0,0,0,0.047209617,0.044332102
12552.89,0.360061713,0,0,0,0.04837385,0.04342406
12612.93,0.368393987,0,0,0,0.048947502,0.044326617
12672.98,0.378579389,0,0,0,0.0478427,0.044344996
12733.04,0.388304849,0,0,0,0.048157051,0.043512974
12793.12,0.384025679,0,0,0,0.046502749,0.043383948
12853.2,0.397819076,0,0,0,0.047698149,0.043942753
12913.28,0.399822975,0,0,0,0.048452769,0.044224171
12973.33,0.412060702,0,0,0,0.047084002,0.043803819
13033.38,0.41734597,0,0,0,0.046468263,0.043574297
13093.45,0.411085721,0,0,0,0.046681956,0.043029595
13153.52,0.427125631,0,0,0,0.047427154,0.043461389
13213.56,0.42287466,0,0,0,0.046389074,0.043135784
13273.6,0.446459812,0,0,0,0.046663694,0.043403769
13333.67,0.453210023,0,0,0,0.046958457,0.04427907
13393.74,0.435681851,0,0,0,0.047018176,0.0432287
13453.77,0.451734117,0,0,0,0.046585222,0.043584445
13513.82,0.454159447,0,0,0,0.04670534,0.043447545
13573.9,0.470554272,0,0,0,0.045880753,0.043814433
13633.97,0.479578224,0,0,0,0.047298812,0.043260304
13694.05,0.484275241,0,0,0,0.045783646,0.043031698
13754.11,0.496399012,0,0,0,0.045925195,0.042999289
13814.17,0.503408784,0,0,0,0.045813255,0.043470761
13874.25,0.516273255,0,0,0,0.047091207,0.04316423
13934.29,0.521544031,0,0,0,0.046308152,0.043545082
13994.33,0.519673887,0,0,0,0.044358421,0.043659767
14054.38,0.515015853,0,0,0,0.045533663,0.043706294
14114.46,0.550985491,0,0,0,0.043502338,0.043595809
14174.51,0.539650887,0,0,0,0.045682187,0.043678553
14234.57,0.562488503,0,0,0,0.043517624,0.043072051
14294.63,0.575772417,0,0,0,0.044507515,0.043534975
14354.68,0.528773914,0,0,0,0.044932501,0.043715847
14414.72,0.489060072,0,0,0,0.046461969,0.043276109
14474.77,0.434097059,0,0,0,0.046560847,0.043211026
14534.83,0.451525929,0,0,0,0.045335277,0.043095708
14594.9,0.462597984,0,0,0,0.046317216,0.044276254
14654.98,0.457650295,0,0,0,0.044965439,0.043838644
14715.02,0.46045704,0,0,0,0.045367276,0.043345871
14775.08,0.472371795,0,0,0,0.045532893,0.043554619
14835.14,0.505482796,0,0,0,0.04529517,0.043311212
14895.18,0.506230088,0,0,0,0.043976546,0.044017248
14955.22,0.509101098,0,0,0,0.043653633,0.042904871
15015.27,0.526911156,0,0,0,0.04511436,0.043148491
15075.33,0.527419975,0,0,0,0.04409909,0.043403964
15135.39,0.533410178,0,0,0,0.042998761,0.043333333
15195.44,0.54789366,0,0,0,0.043069989,0.043241459
15255.48,0.569301817,0,0,0,0.044482464,0.043311037
15315.53,0.51495435,0,0,0,0.045019893,0.043310538
15375.58,0.463821499,0,0,0,0.044026472,0.043217723
15435.61,0.437830588,0,0,0,0.044745514,0.04376784
15495.65,0.440953276,0,0,0,0.044782737,0.043331458
15555.71,0.455891261,0,0,0,0.044689495,0.043629698
15615.8,0.44902725,0,0,0,0.045195623,0.044299329
15675.85,0.480987019,0,0,0,0.044685025,0.042993631
15735.93,0.471052023,0,0,0,0.043904849,0.042697029
15796.01,0.491533712,0,0,0,0.044043071,0.043086353
15856.07,0.51011468,0,0,0,0.043985637,0.043703175
15916.11,0.509197534,0,0,0,0.044512499,0.043946025
15976.17,0.521303306,0,0,0,0.044859015,0.042620087
16036.22,0.526098423,0,0,0,0.043607198,0.043425183
16096.26,0.541513605,0,0,0,0.043443443,0.043135912
16156.3,0.566827504,0,0,0,0.044635314,0.042885311
16216.37,0.504964278,0,0,0,0.044193865,0.043920083
16276.42,0.459507544,0,0,0,0.044800719,0.043272727
16336.55,0.426007097,0,0,0,0.04430286,0.043387647
16396.65,0.431596024,0,0,0,0.044779547,0.043748888
16456.69,0.447842556,0,0,0,0.043340604,0.043169399
16516.73,0.48241391,0,0,0,0.042733292,0.042815675
16576.78,0.462363686,0,0,0,0.043804035,0.042800826
16636.82,0.471788385,0,0,0,0.042420967,0.042937038
16696.89,0.48338268,0,0,0,0.044465332,0.043843951
16756.98,0.502301638,0,0,0,0.042970093,0.042995839
16817.05,0.510325704,0,0,0,0.044209306,0.04270073
16877.09,0.513058791,0,0,0,0.043092951,0.042649098
16937.14,0.52604162,0,0,0,0.041796826,0.043365584
16997.21,0.557742181,0,0,0,0.042276529,0.043433653
17057.28,0.543643082,0,0,0,0.042447594,0.042668473
17117.33,0.490704652,0,0,0,0.043932301,0.042869641
17177.38,0.45874423,0,0,0,0.04317255,0.04279866
17237.44,0.474054526,0,0,0,0.044956907,0.043355158
17297.49,0.483245388,0,0,0,0.044258721,0.043720763
17357.58,0.50204184,0,0,0,0.043244,0.0435722
17417.64,0.507691011,0,0,0,0.04305623,0.04265233
17477.7,0.504206386,0,0,0,0.042853231,0.043325114
17537.77,0.530850193,0,0,0,0.042716099,0.043027749
17597.86,0.534592488,0,0,0,0.042861024,0.042333333
17657.95,0.548887142,0,0,0,0.041653378,0.043440028
17718,0.561944588,0,0,0,0.041424191,0.042917727
17778.04,0.497159948,0,0,0,0.043679157,0.042697804
17838.1,0.470917059,0,0,0,0.043443341,0.042366822
17898.16,0.420105891,0,0,0,0.042742971,0.043064985
17958.2,0.428247006,0,0,0,0.04339651,0.042894936
18018.25,0.447028431,0,0,0,0.042494715,0.043512195
18078.32,0.429609152,0,0,0,0.043429844,0.042961258
18138.38,0.447722781,0,0,0,0.043436507,0.042846768
18198.47,0.476724589,0,0,0,0.043688958,0.042440318
18258.54,0.454100576,0,0,0,0.042579578,0.043685756
18318.71,0.492879925,0,0,0,0.043478261,0.043768546
18378.76,0.488882296,0,0,0,0.043406751,0.042793988
18438.83,0.512909019,0,0,0,0.042232482,0.043352108
18498.87,0.520142382,0,0,0,0.042501221,0.0430839
18558.93,0.515471043,0,0,0,0.042801285,0.04281293
18619.15,0.537301363,0,0,0,0.041908276,0.042434489
18679.19,0.52097365,0,0,0,0.042687479,0.042811394
18739.23,0.538666473,0,0,0,0.043005826,0.042916401
18799.31,0.577161973,0,0,0,0.042118323,0.0428999
18859.38,0.564373609,0,0,0,0.042497377,0.043055788
18919.44,0.536936171,0,0,0,0.043392644,0.042628774
18979.47,0.490210008,0,0,0,0.042853095,0.043210961
19039.54,0.451040436,0,0,0,0.042679901,0.043588352
19099.58,0.456602858,0,0,0,0.043083406,0.042793196
19159.65,0.481486344,0,0,0,0.0433979,0.043253235
19219.75,0.475531309,0,0,0,0.041509179,0.043725886
19279.79,0.500818323,0,0,0,0.042123525,0.042258652
19339.85,0.49353743,0,0,0,0.042464156,0.043161634
19399.9,0.504404533,0,0,0,0.042094313,0.042381433
19459.97,0.51758764,0,0,0,0.041792218,0.043387713
19520.04,0.525072912,0,0,0,0.041792218,0.04340949
19580.09,0.528946866,0,0,0,0.042731491,0.043056005
19640.15,0.55835707,0,0,0,0.042540032,0.042498279
19700.23,0.56944979,0,0,0,0.042433676,0.042736486
19760.26,0.507046078,0,0,0,0.041315892,0.042974917
19820.33,0.476334107,0,0,0,0.043556759,0.043051771
19880.38,0.414407713,0,0,0,0.042972851,0.042544887
19940.42,0.419739945,0,0,0,0.043300717,0.043198181
20000.49,0.438872308,0,0,0,0.042587561,0.042738348
20060.53,0.442384634,0,0,0,0.042627994,0.043076354
20120.6,0.457651386,0,0,0,0.043729122,0.043470218
20180.71,0.457873197,0,0,0,0.041649541,0.043072907
20240.76,0.4777639,0,0,0,0.04258019,0.042932509
20300.82,0.472613028,0,0,0,0.043350478,0.043336945
20360.87,0.489482752,0,0,0,0.041994751,0.043208783
20421,0.503012959,0,0,0,0.042700601,0.042724567
20481.03,0.506354188,0,0,0,0.040737647,0.043280977
20541.08,0.537020497,0,0,0,0.041225735,0.043531683
20601.12,0.536538218,0,0,0,0.0420824,0.043394911
20661.17,0.552427477,0,0,0,0.042107391,0.042449548
20721.24,0.541382311,0,0,0,0.042586859,0.042852245
20781.28,0.515874096,0,0,0,0.04172584,0.04354725
20841.36,0.46726745,0,0,0,0.042939354,0.043026174
20901.44,0.434883937,0,0,0,0.042113656,0.042486231
20961.51,0.437696844,0,0,0,0.042246413,0.043906132
21021.59,0.458352917,0,0,0,0.042482239,0.043370744
21081.64,0.460514142,0,0,0,0.041971831,0.043412609
21141.72,0.48511724,0,0,0,0.041935255,0.043117745
21201.79,0.484332703,0,0,0,0.041200979,0.042895442
21261.86,0.487116491,0,0,0,0.041499694,0.043446513
21321.89,0.507783921,0,0,0,0.041989028,0.042506812
21381.94,0.502696228,0,0,0,0.041572804,0.042584167
21442.01,0.528093014,0,0,0,0.041446924,0.042523527
21502.05,0.538585508,0,0,0,0.042227834,0.042749658
21562.13,0.528633416,0,0,0,0.042294807,0.04311046
21622.2,0.523801919,0,0,0,0.040446913,0.043328748
21682.26,0.570011064,0,0,0,0.040027012,0.042511445
21742.33,0.577747434,0,0,0,0.041825095,0.043187251
21802.4,0.547205578,0,0,0,0.042495099,0.04294057
21862.45,0.482522365,0,0,0,0.04278808,0.042179918
21922.53,0.433616463,0,0,0,0.041586964,0.043333333
21982.58,0.43759915,0,0,0,0.042469612,0.042572301
22042.65,0.455625862,0,0,0,0.042730627,0.043008715
22102.72,0.465069662,0,0,0,0.0426166,0.043920829
22162.82,0.479514397,0,0,0,0.041740612,0.04246624
22222.86,0.489171211,0,0,0,0.042534785,0.043280182
22282.9,0.486343872,0,0,0,0.042181143,0.043485854
22342.95,0.495226534,0,0,0,0.041741287,0.04304755
22403.02,0.51552167,0,0,0,0.04237472,0.042467669
22463.09,0.533485914,0,0,0,0.041912838,0.042572629
22523.17,0.556698666,0,0,0,0.041480493,0.043016194
22583.23,0.536228571,0,0,0,0.042335054,0.043385021
22643.27,0.55170484,0,0,0,0.041868725,0.042212042
22703.3,0.555323559,0,0,0,0.041168746,0.043160691
22763.34,0.514604624,0,0,0,0.042415528,0.042979943
22823.42,0.461235343,0,0,0,0.042834716,0.042429907
22883.47,0.40348031,0,0,0,0.042200894,0.043392892
22943.54,0.40321329,0,0,0,0.043194335,0.043788389
23003.6,0.424921146,0,0,0,0.042453879,0.042392567
23063.67,0.44162124,0,0,0,0.042489527,0.043478261
23123.77,0.459347435,0,0,0,0.042702214,0.042928325
23183.81,0.457014354,0,0,0,0.04201018,0.043315207
23243.85,0.467135698,0,0,0,0.042004157,0.042406127
23303.9,0.47115222,0,0,0,0.04223443,0.043054571
23363.95,0.503824911,0,0,0,0.041558259,0.043455031
23424.03,0.489359407,0,0,0,0.042265732,0.042979943
23484.06,0.498822287,0,0,0,0.042225014,0.043121882
23544.13,0.533145456,0,0,0,0.040442358,0.042607429
23604.2,0.522162461,0,0,0,0.041781198,0.043345232
23664.27,0.541060514,0,0,0,0.041882321,0.043714918
23724.35,0.535904485,0,0,0,0.040837493,0.043070853
23784.41,0.559569135,0,0,0,0.042274571,0.042408377
23844.49,0.583914964,0,0,0,0.041768375,0.042691497
23904.54,0.534869149,0,0,0,0.04224367,0.043470701
23964.58,0.464472543,0,0,0,0.042436092,0.042303392
24024.64,0.446655196,0,0,0,0.042183623,0.043766578
24084.69,0.469155025,0,0,0,0.041093989,0.043066642
24144.76,0.467662034,0,0,0,0.041660742,0.043286867
24204.94,0.47789764,0,0,0,0.041116406,0.043370508
24265.01,0.488647925,0,0,0,0.041399098,0.043217961
24325.09,0.500831473,0,0,0,0.043176734,0.043246129
24385.15,0.506016616,0,0,0,0.040781759,0.042568287
24445.19,0.525270186,0,0,0,0.041369956,0.043273583
24505.24,0.527622142,0,0,0,0.041734088,0.04295416
24565.29,0.532838084,0,0,0,0.041404612,0.043151642
24625.33,0.564712527,0,0,0,0.042365154,0.042448693
24685.39,0.550766704,0,0,0,0.040879891,0.042439432
24745.46,0.499691731,0,0,0,0.041260823,0.043309174
24805.5,0.466718744,0,0,0,0.041410615,0.042857143
24865.57,0.413289879,0,0,0,0.043865992,0.043727325
24925.63,0.419671588,0,0,0,0.042625681,0.042600897
24985.67,0.439680146,0,0,0,0.042692568,0.04283519
25045.75,0.44996108,0,0,0,0.041455161,0.042933131
25105.81,0.459195043,0,0,0,0.042546948,0.042588192
25165.87,0.46419965,0,0,0,0.042442124,0.043058781
25225.94,0.471872081,0,0,0,0.042410878,0.042913812
25285.99,0.487205105,0,0,0,0.042337681,0.043546695
25346.04,0.507208073,0,0,0,0.042694984,0.043289291
25406.11,0.503554052,0,0,0,0.040525525,0.042846635
25466.18,0.517267679,0,0,0,0.041703517,0.042549272
25526.26,0.540371508,0,0,0,0.041623667,0.043217287
25586.3,0.530572429,0,0,0,0.042627633,0.042881647
25646.34,0.557290775,0,0,0,0.041405521,0.042953668
25706.42,0.555858256,0,0,0,0.04109143,0.042749658
25766.46,0.524670759,0,0,0,0.041703517,0.043340937
25826.57,0.479264745,0,0,0,0.042340318,0.042329893
25886.62,0.427073284,0,0,0,0.043256798,0.042285714
25946.71,0.449220393,0,0,0,0.041699906,0.04324432
26006.78,0.448728757,0,0,0,0.042685638,0.04338804
26066.85,0.454574343,0,0,0,0.042602926,0.043575005
26126.98,0.471970453,0,0,0,0.041763504,0.042584983
26187.04,0.473097344,0,0,0,0.042023458,0.04336781
26247.1,0.473654185,0,0,0,0.042241254,0.042456268
26307.15,0.475682426,0,0,0,0.042204568,0.042785535
26367.19,0.517184756,0,0,0,0.04167811,0.042341679
26427.27,0.522982595,0,0,0,0.041719078,0.042869955
26487.32,0.516646862,0,0,0,0.041195203,0.043114754
26547.37,0.53722974,0,0,0,0.041137366,0.043424097
26607.43,0.5420388,0,0,0,0.041793313,0.042871062
26667.49,0.56908011,0,0,0,0.041130591,0.042445926
26727.56,0.505857989,0,0,0,0.042494361,0.04308859
26787.62,0.457029531,0,0,0,0.042167802,0.043902439
26847.66,0.418081187,0,0,0,0.042202244,0.04252479
26907.71,0.43455283,0,0,0,0.042753346,0.042250853
26967.78,0.443403934,0,0,0,0.042429656,0.042754446
27027.86,0.434095365,0,0,0,0.041038232,0.043553338
27087.91,0.447938031,0,0,0,0.042174459,0.042289005
27147.97,0.463493961,0,0,0,0.042019877,0.043033889
27208.01,0.468398069,0,0,0,0.042581116,0.042654028
27268.09,0.48794349,0,0,0,0.042882937,0.042798058
27328.12,0.488718998,0,0,0,0.041498117,0.0428051
27388.17,0.493791477,0,0,0,0.042530225,0.042694148
27448.24,0.505574648,0,0,0,0.040848912,0.042631579
27508.32,0.523306884,0,0,0,0.041857289,0.042423214
27568.38,0.533552801,0,0,0,0.041191937,0.043156597
27628.45,0.545784656,0,0,0,0.041180416,0.04271484
27688.5,0.546036731,0,0,0,0.040352211,0.043160459
27748.54,0.506706506,0,0,0,0.041669599,0.042583392
27808.61,0.459111772,0,0,0,0.0421045,0.043581327
27868.67,0.411884378,0,0,0,0.042100598,0.042977144
27928.75,0.417334478,0,0,0,0.041828654,0.043045724
27988.79,0.433274152,0,0,0,0.043099424,0.043906132
28048.83,0.43335352,0,0,0,0.042503041,0.043889519
28108.88,0.430983523,0,0,0,0.043980559,0.042908677
28168.92,0.485023837,0,0,0,0.04236475,0.04272063
28228.97,0.479656309,0,0,0,0.041603902,0.04337653
28289.06,0.464717721,0,0,0,0.042277257,0.042744657
28349.13,0.48330066,0,0,0,0.041660832,0.042932509
28409.2,0.48696661,0,0,0,0.042060692,0.042663335
28469.24,0.497176118,0,0,0,0.041669599,0.042152935
28529.31,0.523905568,0,0,0,0.042036626,0.043569554
28589.39,0.567684728,0,0,0,0.041504365,0.04288534
28649.47,0.526180902,5.5,0,0,0.041848668,0.043188802
28709.51,0.543664319,5.5,0,0,0.041239874,0.04307022
28769.59,0.553054593,5.5,0,0,0.040734514,0.042564103
