exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
1621.9,-0.021644579,0.5,3767,37,0.1124,32.375,34.5625,37.09,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8657,0.051634515,0.020330368,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1681.99,-0.005283949,0.5,3859,37,0.1698,32.375,34.5625,37.01,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8637,0.051522519,0.020609008,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1742.06,-0.00416248,0.5,3859,37,0.191,32.4375,34.5625,36.87,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8598,0.051639916,0.020237264,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1802.13,0.015114367,0.5,3859,37,0.1183,32.4375,34.625,36.97,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8607,0.051702103,0.020564657,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1862.19,-0.007381781,0.5,3859,37,0.1586,32.4375,34.625,36.95,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8613,0.051433879,0.01985371,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1922.27,-0.003285124,0.5,3859,37,0.1689,32.5,34.6875,37.17,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8586,0.051246215,0.020498486,0,0,0,0,0,0,0,0,0,0,5,8.493770937
1982.32,-0.002159247,0.5,3859,37,0.1771,32.5,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8691,0.051892763,0.020020711,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2042.36,-0.007077603,0.5,3859,37,0.1574,32.4375,34.6875,37.13,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8718,0.051502638,0.019958706,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2102.43,-0.002568306,0.5,3859,37,0.1556,32.5,34.625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8765,0.051568739,0.020536224,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2162.5,-0.005439653,0.5,3859,37,0.13,32.5,34.625,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8722,0.051593671,0.020293511,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2222.53,-0.006262363,0.5,3859,37,0.1641,32.5,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8679,0.05161885,0.020048393,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2282.58,-0.006773015,0.5,3859,37,0.1927,32.5625,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8745,0.051000572,0.020354488,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2342.65,-0.004060847,0.5,3859,37,0.1256,32.5,34.625,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8682,0.052061737,0.020271827,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2402.72,-0.001595914,0.5,3859,37,0.1432,32.5,34.625,37.13,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8753,0.051296698,0.019650406,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2462.76,-0.004266529,0.5,3859,37,0.1611,32.5,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8713,0.051761735,0.020199702,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2522.84,-0.005493367,0.5,3859,37,0.1532,32.4375,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8747,0.051560535,0.020121184,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2582.88,-0.00406155,0.5,3859,37,0.1476,32.5,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8739,0.051607735,0.020368463,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2642.96,-0.005188518,0.5,3859,37,0.152,32.5,34.625,36.69,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8773,0.05106577,0.020175539,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2702.99,0.001243604,0.5,3859,37,0.1464,32.5,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8785,0.051792829,0.02014798,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2763.06,-0.001181616,0.5,3859,37,0.1953,32.4375,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8783,0.05157691,0.020266424,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2823.12,-0.003749409,0.5,3859,37,0.1874,32.5,34.75,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8761,0.051478142,0.020203173,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2883.15,0.053294304,0.5,3859,37,0.1659,32.5,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8824,0.051450589,0.020625567,0,0,0,0,0,0,0,0,0,0,5,8.493770937
2943.2,0.051072204,0.5,3859,37,0.1538,32.5,34.6875,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8697,0.051971944,0.020121881,0,0,0,0,0,0,0,0,0,0,5,7.941315201
3003.28,0.049026246,0.5,3859,37,0.1841,32.4375,34.625,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8727,0.051678698,0.020281884,0,0,0,0,0,0,0,0,0,0,5,7.421595597
3063.36,0.045009931,0.5,3859,37,0.1694,32.4375,34.6875,37.13,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8751,0.051765513,0.020454805,0,0,0,0,0,0,0,0,0,0,5,6.79409794
3123.43,0.042870746,0.5,3859,37,0.1217,32.4375,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8801,0.051698671,0.020565845,0,0,0,0,0,0,0,0,0,0,5,6.30831266
3183.46,0.041670214,0.5,3859,37,0.1593,32.5,34.625,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8780,0.051480638,0.020387244,0,0,0,0,0,0,0,0,0,0,5,5.907687693
3243.53,0.047873065,0.5,3859,37,0.1602,32.4375,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8718,0.051732049,0.020646937,0,0,0,0,0,0,0,0,0,0,5,6.028602628
3303.58,0.047482959,0.5,3859,37,0.1287,32.4375,34.5625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8759,0.051832401,0.020778628,0,0,0,0,0,0,0,0,0,0,5,5.702626111
3363.66,0.046052413,0.5,3859,37,0.1443,32.4375,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8738,0.051842527,0.020256352,0,0,0,0,0,0,0,0,0,0,5,5.325722587
3423.74,0.015380861,0.5,3859,37,0.1711,32.4375,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8720,0.051720183,0.020183486,0,0,0,0,0,0,0,0,0,0,5,1.769467791
3483.8,0.004397468,0.5,3859,37,0.1726,32.4375,34.5625,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8814,0.051622419,0.020195144,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3543.86,-0.000926918,0.5,3859,37,0.1617,32.4375,34.5625,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8765,0.051568739,0.020079863,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3603.91,0.000160589,0.5,3859,37,0.1508,32.375,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8796,0.051386994,0.019781719,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3663.96,-0.001802273,0.5,3859,37,0.2035,32.375,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8842,0.051572043,0.020018095,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3724.02,0.010967112,0.5,3859,37,0.205,32.4375,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8778,0.05172021,0.020733652,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3784.1,-0.000463222,0.5,3859,37,0.1476,32.4375,34.625,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8797,0.051722178,0.020802546,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3844.17,-0.000718953,0.5,3859,37,0.1741,32.5,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8863,0.05122419,0.019970665,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3904.25,0.007360852,0.5,3859,37,0.1747,32.5,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8783,0.05157691,0.019924855,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
3964.3,-0.001182069,0.5,3859,37,0.1332,32.5,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8841,0.051577876,0.020246578,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4024.34,-0.00143783,0.5,3859,37,0.1423,32.5,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8815,0.05150312,0.019625638,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4084.43,-0.000766117,0.5,3859,37,0.1732,32.5,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8807,0.05166345,0.02066538,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4144.5,-0.000308617,0.5,3859,37,0.1841,32.5625,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8879,0.051582385,0.020385179,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4204.58,0.000311222,0.5,3859,37,0.185,32.5,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8833,0.051737801,0.020717763,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4264.63,-0.002366066,0.5,3859,37,0.1494,32.5625,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8836,0.051607062,0.020144862,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4324.67,0.049247407,0.5,3859,37,0.1323,32.5625,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8810,0.051759364,0.020544835,0,0,0,0,0,0,0,0,0,0,5,-2.075290549
4384.75,0.018495994,0.5,3859,37,0.1664,32.5,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8841,0.051804095,0.020133469,0,0,0,0,0,0,0,0,0,0,5,-4.90943366
4444.79,0.003830082,0.5,3859,37,0.1505,32.5,34.5625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8798,0.051829961,0.020231871,0,0,0,0,0,0,0,0,0,0,5,-9.387965713
4504.84,0.006582689,0.5,3859,37,0.1608,32.4375,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8817,0.051718272,0.02030169,0,0,0,0,0,0,0,0,0,0,5,-7.293896156
4564.9,0.004195205,0.5,3859,37,0.1452,32.4375,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8866,0.051319648,0.020527859,0,0,0,0,0,0,0,0,0,0,5,-8.28070501
4624.98,-0.006006845,0.5,3859,37,0.2103,32.4375,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8801,0.0513578,0.019884104,0,0,0,0,0,0,0,0,0,0,5,-8.28070501
4685.03,-0.008099914,0.5,3859,37,0.1665,32.5,34.6875,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8899,0.051578829,0.020339364,0,0,0,0,0,0,0,0,0,0,5,-8.28070501
4745.1,-0.002056794,0.5,3859,37,0.1691,32.5625,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8848,0.051537071,0.02068264,0,0,0,0,0,0,0,0,0,0,5,-8.28070501
4805.14,0.002742402,0.5,3859,37,0.1927,32.5625,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8831,0.051636281,0.020722455,0,0,0,0,0,0,0,0,0,0,5,-8.28070501
4865.2,0.00586042,0.5,3859,37,0.1267,32.5625,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8873,0.051504564,0.020286262,0,0,0,0,0,0,0,0,0,0,5,-5.588508801
4925.26,0.008927805,0.5,3859,37,0.1405,32.5,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8842,0.051572043,0.020018095,0,0,0,0,0,0,0,0,0,0,5,-4.046235347
4985.35,0.031849787,0.5,3859,37,0.1461,32.5,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8862,0.051342812,0.019972918,0,0,0,0,0,0,0,0,0,0,5,-0.028343338
5045.41,0.012276951,0.5,3859,37,0.1626,32.5,34.6875,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8952,0.051273458,0.020665773,0,0,0,0,0,0,0,0,0,0,5,-2.886847496
5105.49,-0.003189164,0.5,3859,37,0.1903,32.5,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8895,0.051489601,0.020573356,0,0,0,0,0,0,0,0,0,0,5,-2.886847496
5165.57,0.009970903,0.5,3859,37,0.1738,32.5,34.5625,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8923,0.051328029,0.020060518,0,0,0,0,0,0,0,0,0,0,5,-2.886847496
5225.64,0.002171031,0.5,3859,37,0.1682,32.4375,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8858,0.051365997,0.02009483,0,0,0,0,0,0,0,0,0,0,5,-7.315912213
5285.69,0.006633154,0.5,3859,37,0.195,32.4375,34.5,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8895,0.051939292,0.020011242,0,0,0,0,0,0,0,0,0,0,5,-3.59948162
5345.74,0.006476095,0.5,3859,37,0.17,32.375,34.5,37.29,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8918,0.051468939,0.019959632,0,0,0,0,0,0,0,0,0,0,5,-3.491395996
5405.8,0.003883863,0.5,3859,37,0.1741,32.375,34.5,36.71,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8943,0.051325059,0.020574751,0,0,0,0,0,0,0,0,0,0,5,-4.850688602
5465.84,-0.002209039,0.5,3859,37,0.1485,32.4375,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8866,0.051206858,0.020189488,0,0,0,0,0,0,0,0,0,0,5,-4.850688602
5525.89,0.002584258,0.5,3859,37,0.1496,32.4375,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8947,0.051413882,0.020006706,0,0,0,0,0,0,0,0,0,0,5,-4.850688602
5585.95,0.002688279,0.5,3859,37,0.2073,32.375,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8959,0.051456636,0.019979908,0,0,0,0,0,0,0,0,0,0,5,-4.489765824
5646,0.010188996,0.5,3859,37,0.1862,32.4375,34.6875,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8940,0.051677852,0.020357942,0,0,0,0,0,0,0,0,0,0,5,-0.26805622
5706.04,0.001601684,0.5,3859,37,0.1571,32.5,34.625,37.19,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8959,0.051456636,0.020649626,0,0,0,0,0,0,0,0,0,0,5,-5.805410902
