exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
3603.63,0.013971396,0.5,6236,37,0.08955,32.8125,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10534,0.038257072,0.015853427,0,0,0,0,0,0,0,0,0,0,5,2.452500384
3663.69,0.010426518,0.5,6236,37,0.13865,32.75,34.75,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10468,0.038880397,0.01614444,0,0,0,0,0,0,0,0,0,0,5,1.451896206
3723.74,0.015007026,0.5,6236,37,0.22435,32.75,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10559,0.038545317,0.016100009,0,0,0,0,0,0,0,0,0,0,5,2.471799776
3783.78,0.017092832,0.5,6236,37,0.12345,32.75,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10648,0.038317055,0.016153268,0,0,0,0,0,0,0,0,0,0,5,2.738631824
3843.85,0.012377928,0.5,6236,37,0.15905,32.6875,34.75,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10610,0.038265787,0.016116871,0,0,0,0,0,0,0,0,0,0,5,1.633467398
3903.93,0.0168955,0.5,6236,37,0.14555,32.875,34.75,36.73,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10640,0.03825188,0.016071429,0,0,0,0,0,0,0,0,0,0,5,2.485191156
3963.98,0.009611512,0.5,6236,37,0.14345,32.625,34.75,36.73,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10515,0.038896814,0.015596767,0,0,0,0,0,0,0,0,0,0,5,0.668674337
4024.05,0.014238521,0.5,6236,37,0.20205,32.75,34.75,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10662,0.038548115,0.015850685,0,0,0,0,0,0,0,0,0,0,5,1.81420903
4084.08,0.015706954,0.5,6236,37,0.12525,32.75,34.8125,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10617,0.038240558,0.016200433,0,0,0,0,0,0,0,0,0,0,5,2.01795628
4144.15,0.011949846,0.5,6236,37,0.15435,32.6875,34.75,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10637,0.038638714,0.015887938,0,0,0,0,0,0,0,0,0,0,5,1.09690283
4204.2,0.018171951,0.5,6236,37,0.16055,32.75,34.8125,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10607,0.03827661,0.016027152,0,0,0,0,0,0,0,0,0,0,5,2.299540428
4264.24,0.018163734,0.5,6236,37,0.09845,32.75,34.75,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10657,0.038284696,0.016045791,0,0,0,0,0,0,0,0,0,0,5,2.183206517
4324.31,0.018215393,0.5,6236,37,0.17435,32.8125,34.75,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10594,0.038417972,0.016046819,0,0,0,0,0,0,0,0,0,0,5,2.082566297
4384.36,0.018757482,0.5,6236,37,0.16465,32.8125,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10660,0.038273921,0.015853659,0,0,0,0,0,0,0,0,0,0,5,2.066415033
4444.41,0.018921114,0.5,6236,37,0.16525,32.75,34.6875,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10684,0.038655934,0.015911644,0,0,0,0,0,0,0,0,0,0,5,1.989151445
4504.47,0.010599542,0.5,6236,37,0.12175,32.75,34.6875,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10653,0.038580681,0.015676335,0,0,0,0,0,0,0,0,0,0,5,0.151291043
4564.52,0.018543898,0.5,6236,37,0.14525,32.8125,34.75,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10644,0.038613303,0.01587749,0,0,0,0,0,0,0,0,0,0,5,1.821716456
4624.56,0.021062484,0.5,6236,37,0.13935,32.75,34.75,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10698,0.038418396,0.015984296,0,0,0,0,0,0,0,0,0,0,5,2.112688546
4684.61,0.019136903,0.5,6236,37,0.13225,32.75,34.6875,36.77,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10698,0.038324921,0.016077772,0,0,0,0,0,0,0,0,0,0,5,1.71942948
4744.69,0.019345289,0.5,6236,37,0.15135,32.625,34.8125,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10667,0.038155058,0.016030749,0,0,0,0,0,0,0,0,0,0,5,1.665949137
4804.77,0.01680341,0.5,6236,37,0.20225,32.875,34.75,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10763,0.038650934,0.016073585,0,0,0,0,0,0,0,0,0,0,5,1.160050411
4864.82,0.019480009,0.5,6236,37,0.19495,32.6875,34.75,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10840,0.038191882,0.01595941,0,0,0,0,0,0,0,0,0,0,5,1.545468717
4924.9,0.023492315,0.5,6236,37,0.13285,32.8125,34.75,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10751,0.038415031,0.015998512,0,0,0,0,0,0,0,0,0,0,5,2.030049012
4984.98,0.016621761,0.5,6236,37,0.17615,32.8125,34.75,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10784,0.038297478,0.016042285,0,0,0,0,0,0,0,0,0,0,5,0.890664671
5045.03,0.015735843,0.5,6236,37,0.12585,32.75,34.6875,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10760,0.03866171,0.015892193,0,0,0,0,0,0,0,0,0,0,5,0.681816615
5105.1,0.022869802,0.5,6236,37,0.14375,32.8125,34.6875,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10820,0.038262477,0.016173752,0,0,0,0,0,0,0,0,0,0,5,1.769354509
5165.14,0.02522924,0.5,6236,37,0.16405,32.875,34.75,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10656,0.038382132,0.016047297,0,0,0,0,0,0,0,0,0,0,5,1.975445652
5225.18,0.022154087,0.5,6236,37,0.12015,32.75,34.6875,36.73,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10650,0.038309859,0.016056338,0,0,0,0,0,0,0,0,0,0,5,1.486728437
5285.25,0.021121465,0.5,6236,37,0.15665,32.75,34.6875,36.77,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10707,0.038292706,0.01569067,0,0,0,0,0,0,0,0,0,0,5,1.269195419
5345.29,0.023860598,0.5,6236,37,0.13485,32.6875,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10703,0.038307017,0.015976829,0,0,0,0,0,0,0,0,0,0,5,1.571551621
5405.38,0.024841159,0.5,6236,37,0.19255,32.6875,34.6875,36.69,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10676,0.038591233,0.016017235,0,0,0,0,0,0,0,0,0,0,5,1.613794367
5465.44,0.021946539,0.5,6236,37,0.15785,32.75,34.75,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10790,0.037998146,0.015940686,0,0,0,0,0,0,0,0,0,0,5,1.161427283
5525.48,0.025016102,0.5,6236,37,0.19435,32.75,34.75,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10857,0.038039974,0.015842314,0,0,0,0,0,0,0,0,0,0,5,1.496086642
5585.55,0.018723313,0.5,6236,37,0.15555,32.625,34.6875,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10776,0.038140312,0.015961396,0,0,0,0,0,0,0,0,0,0,5,0.552031517
5645.63,0.02639556,0.5,6236,37,0.16085,32.75,34.75,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10856,0.038504053,0.016028003,0,0,0,0,0,0,0,0,0,0,5,1.554709048
5705.69,0.028067724,0.5,6236,37,0.09195,32.75,34.75,37.17,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10739,0.038364838,0.016109507,0,0,0,0,0,0,0,0,0,0,5,1.661247062
5765.73,0.026076787,0.5,6236,37,0.17815,32.625,34.8125,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10821,0.038166528,0.015895019,0,0,0,0,0,0,0,0,0,0,5,1.357460445
