exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
1261.6,0.02458896,0.5,6792,37,0.2114,33.0625,34.5625,36.97,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7929,0.039223105,0.016143272,0,0,0,0,0,0,0,0,0,0,5,0.830269947
1321.68,0.036372242,0.5,6792,37,0.2023,33.125,34.5625,36.85,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7967,0.039161541,0.016191791,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1381.72,-0.019387374,0.5,6437,37,0.1414,33.0625,34.5,37.03,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7943,0.039405766,0.016114818,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1441.75,-0.000222692,0.5,6573,37,0.182,33.125,34.5,36.87,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7921,0.039388966,0.016285822,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1501.83,-0.00046776,0.5,6573,37,0.1764,33.1875,34.5,36.97,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.5,0,7935,0.039823566,0.016257089,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1561.89,0.003159199,0.5,6573,37,0.2179,33.1875,34.5625,36.93,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.5,0,7957,0.03971346,0.016337816,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1621.95,-0.013760289,0.5,6573,37,0.1384,33.1875,34.5625,36.95,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.5,0,7988,0.039684527,0.016149224,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1682.01,-0.011282713,0.5,6573,37,0.1881,33.1875,34.5625,36.95,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.5,0,7987,0.039564292,0.016026042,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1742.08,-0.003941012,0.5,6621,37,0.2143,33.0625,34.625,36.87,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8005,0.039225484,0.016364772,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1802.16,0.009837679,0.5,6621,37,0.1984,33.0625,34.625,37.03,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7970,0.039146801,0.016185696,0,0,0,0,0,0,0,0,0,0,5,1.963281463
1862.23,0.010356859,0.5,6621,37,0.1569,33.0625,34.625,36.87,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7943,0.039279869,0.015863024,0,0,0,0,0,0,0,0,0,0,5,2.01940493
1922.3,0.006036947,0.5,6621,37,0.2008,33.0625,34.6875,36.89,0,0,0,0,0,20,0.5,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8016,0.039545908,0.015968064,0,0,0,0,0,0,0,0,0,0,5,0.299183164
1982.33,-0.015520295,0.5,6621,37,0.1764,33.0625,34.6875,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,7993,0.039284374,0.016264231,0,0,0,0,0,0,0,0,0,0,5,0.299183164
2042.41,0.012956051,0.5,6621,37,0.2376,33.125,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8034,0.039706248,0.01618123,0,0,0,0,0,0,0,0,0,0,5,0.299183164
2102.46,0.017680264,0.5,6621,37,0.1764,33.0625,34.625,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8074,0.039014119,0.015977211,0,0,0,0,0,0,0,0,0,0,5,1.216882123
2162.53,0.01626647,0.5,6621,37,0.2179,33.125,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8105,0.039481801,0.015916101,0,0,0,0,0,0,0,0,0,0,5,0.906008845
2222.57,0.01786685,0.5,6621,37,0.1767,33.1875,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8053,0.039115857,0.016018875,0,0,0,0,0,0,0,0,0,0,5,1.142231674
2282.63,0.01200641,0.5,6621,37,0.1496,33.1875,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8106,0.0392302,0.015790772,0,0,0,0,0,0,0,0,0,0,5,-0.107398918
2342.68,0.018976904,0.5,6621,37,0.1672,33.125,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8069,0.039162226,0.01586318,0,0,0,0,0,0,0,0,0,0,5,1.271316935
2402.73,0.01798964,0.5,6621,37,0.2364,33.1875,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8073,0.039390561,0.015607581,0,0,0,0,0,0,0,0,0,0,5,1.047471201
2462.8,0.015773942,0.5,6621,37,0.1693,33.125,34.625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8067,0.039667782,0.015495227,0,0,0,0,0,0,0,0,0,0,5,0.600787597
2522.89,0.015930528,0.5,6621,37,0.136,33.125,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8068,0.039538919,0.015989093,0,0,0,0,0,0,0,0,0,0,5,0.600381938
2582.96,0.016819562,0.5,6621,37,0.1554,33.0625,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8090,0.039060569,0.016069221,0,0,0,0,0,0,0,0,0,0,5,0.733278942
2643.03,0.016848203,0.5,6621,37,0.1498,33.125,34.6875,36.73,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8139,0.039439735,0.015849613,0,0,0,0,0,0,0,0,0,0,5,0.701719143
2703.09,0.015958042,0.5,6621,37,0.1889,33.125,34.6875,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8152,0.039008832,0.016069676,0,0,0,0,0,0,0,0,0,0,5,0.503789926
2763.13,0.013626784,0.5,6621,37,0.259,33.125,34.75,36.69,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8098,0.039268955,0.016300321,0,0,0,0,0,0,0,0,0,0,5,0.004823591
2823.2,0.016881085,0.5,6621,37,0.2105,33.125,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8057,0.039096438,0.016135038,0,0,0,0,0,0,0,0,0,0,5,0.647051744
2883.24,0.013442406,0.5,6621,37,0.1175,33.1875,34.75,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8069,0.039162226,0.015739249,0,0,0,0,0,0,0,0,0,0,5,-0.068639007
2943.29,0.015347687,0.5,6621,37,0.1519,33.125,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8118,0.039295393,0.016013797,0,0,0,0,0,0,0,0,0,0,5,0.332444327
3003.37,0.017411073,0.5,6621,37,0.1999,33.125,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8108,0.038973853,0.016033547,0,0,0,0,0,0,0,0,0,0,5,0.694246857
3063.44,0.014421921,0.5,6621,37,0.1593,33.1875,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8167,0.039426962,0.015917718,0,0,0,0,0,0,0,0,0,0,5,0.094463344
3123.5,0.015805358,0.5,6621,37,0.1878,33.125,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8189,0.03907681,0.015508609,0,0,0,0,0,0,0,0,0,0,5,0.364539241
3183.59,0.014580197,0.5,6621,37,0.1993,33.125,34.625,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8179,0.039369116,0.016016628,0,0,0,0,0,0,0,0,0,0,5,0.104257958
3243.63,0.014089004,0.5,6621,37,0.2105,33.125,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8169,0.038927653,0.015913821,0,0,0,0,0,0,0,0,0,0,5,-0.003763819
3303.69,0.014732111,0.5,6621,37,0.1746,33.125,34.625,37.17,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8212,0.038845592,0.016195811,0,0,0,0,0,0,0,0,0,0,5,0.130329113
3363.75,0.016787729,0.5,6621,37,0.1734,33.1875,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8211,0.039337474,0.015345269,0,0,0,0,0,0,0,0,0,0,5,0.515668716
3423.83,0.017003498,0.5,6621,37,0.2146,33.1875,34.5625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8250,0.039030303,0.015757576,0,0,0,0,0,0,0,0,0,0,5,0.528197877
3483.86,0.022253687,0.5,6621,37,0.1737,33.1875,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8173,0.039030956,0.016028386,0,0,0,0,0,0,0,0,0,0,5,1.309053865
3543.94,0.018205625,0.5,6621,37,0.176,33.125,34.5625,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8188,0.039570103,0.015999023,0,0,0,0,0,0,0,0,0,0,5,0.641269785
3604.01,0.019748596,0.5,6621,37,0.219,33.0625,34.5625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8162,0.039573634,0.016049988,0,0,0,0,0,0,0,0,0,0,5,0.853261668
3664.06,0.0145493,0.5,6621,37,0.189,33.0625,34.5625,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8236,0.039218067,0.015541525,0,0,0,0,0,0,0,0,0,0,5,-0.106019815
3724.13,0.019222467,0.5,6621,37,0.1569,33.125,34.625,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8164,0.039073983,0.016291034,0,0,0,0,0,0,0,0,0,0,5,0.734891694
3784.21,0.022012478,0.5,6621,37,0.1501,33.125,34.625,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8236,0.039096649,0.015541525,0,0,0,0,0,0,0,0,0,0,5,1.104736332
3844.25,0.020892373,0.5,6621,37,0.2169,33.125,34.75,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8209,0.039347058,0.015958095,0,0,0,0,0,0,0,0,0,0,5,0.892823531
3904.32,0.022286455,0.5,6621,37,0.1937,33.125,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8265,0.039322444,0.015728978,0,0,0,0,0,0,0,0,0,0,5,1.041967182
3964.39,0.020767245,0.5,6621,37,0.1866,33.125,34.75,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8250,0.039151515,0.016,0,0,0,0,0,0,0,0,0,0,5,0.778062455
4024.47,0.019255969,0.5,6621,37,0.2319,33.1875,34.6875,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8232,0.039237123,0.015549077,0,0,0,0,0,0,0,0,0,0,5,0.512491672
4084.51,0.023711956,0.5,6621,37,0.173,33.125,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8278,0.039381493,0.015825079,0,0,0,0,0,0,0,0,0,0,5,1.111341931
4144.55,0.019470498,0.5,6621,37,0.2163,33.125,34.625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8340,0.038968825,0.015947242,0,0,0,0,0,0,0,0,0,0,5,0.464537827
4204.59,0.018883348,0.5,6621,37,0.1993,33.125,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8268,0.039187228,0.015965167,0,0,0,0,0,0,0,0,0,0,5,0.349451206
4264.67,0.02573653,0.5,6621,37,0.2302,33.1875,34.6875,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8227,0.039139419,0.015680078,0,0,0,0,0,0,0,0,0,0,5,1.260871388
4324.75,0.024303029,0.5,6621,37,0.1993,33.1875,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8315,0.03884546,0.016115454,0,0,0,0,0,0,0,0,0,0,5,1.025896714
4384.84,0.024271673,0.5,6621,37,0.1802,33.1875,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8284,0.038990826,0.015572187,0,0,0,0,0,0,0,0,0,0,5,0.970728705
4444.9,0.021076927,0.5,6621,37,0.2364,33.125,34.625,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8320,0.0390625,0.015865385,0,0,0,0,0,0,0,0,0,0,5,0.498799273
4504.97,0.025547979,0.5,6621,37,0.1584,33.125,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8338,0.039457904,0.016071,0,0,0,0,0,0,0,0,0,0,5,1.050997028
4565.02,0.02405375,0.5,6621,37,0.1872,33.125,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8244,0.03942261,0.015769044,0,0,0,0,0,0,0,0,0,0,5,0.817645328
4625.1,0.026765221,0.5,6621,37,0.1657,33.125,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8262,0.039457758,0.015734689,0,0,0,0,0,0,0,0,0,0,5,1.097200274
4685.2,0.023560086,0.5,6621,37,0.1742,33.125,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8353,0.038788459,0.015922423,0,0,0,0,0,0,0,0,0,0,5,0.659692384
4745.28,0.030359791,0.5,6621,37,0.2163,33.125,34.75,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8273,0.039163544,0.015834643,0,0,0,0,0,0,0,0,0,0,5,1.387402927
4805.35,0.019072957,0.5,6621,37,0.1937,33.125,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8269,0.039424356,0.015963236,0,0,0,0,0,0,0,0,0,0,5,-0.076510112
4865.43,0.024865246,0.5,6621,37,0.2164,33.0625,34.5625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8288,0.03957529,0.015926641,0,0,0,0,0,0,0,0,0,0,5,0.722914362
4925.51,0.023218696,0.5,6621,37,0.1817,33.125,34.5625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8332,0.039246279,0.015842535,0,0,0,0,0,0,0,0,0,0,5,0.481228759
4985.55,0.02536367,0.5,6621,37,0.1693,33.1875,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8336,0.038867562,0.016074856,0,0,0,0,0,0,0,0,0,0,5,0.722247444
5045.61,0.030516922,0.5,6621,37,0.1572,33.125,34.625,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8319,0.039668229,0.016107705,0,0,0,0,0,0,0,0,0,0,5,1.241025586
5105.66,0.027047088,0.5,6621,37,0.179,33.1875,34.5625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8359,0.03899988,0.015671731,0,0,0,0,0,0,0,0,0,0,5,0.81686829
5165.7,0.025019271,0.5,6621,37,0.1793,33.125,34.5625,37.19,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8268,0.039550073,0.016086115,0,0,0,0,0,0,0,0,0,0,5,0.542225961
5225.77,0.024740933,0.5,6621,37,0.1796,33.0625,34.5625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8344,0.03942953,0.015939597,0,0,0,0,0,0,0,0,0,0,5,0.481552793
5285.81,0.028918687,0.5,6621,37,0.1893,33.0625,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8381,0.038539554,0.015988546,0,0,0,0,0,0,0,0,0,0,5,0.925561894
5345.88,0.029733584,0.5,6621,37,0.1478,33.0625,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8322,0.038932949,0.015621245,0,0,0,0,0,0,0,0,0,0,5,0.962651332
5405.92,0.026140514,0.5,6621,37,0.2105,33.0625,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8304,0.039378613,0.015895954,0,0,0,0,0,0,0,0,0,0,5,0.528146294
5465.99,0.033566933,0.5,6621,37,0.2129,33,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8443,0.039204074,0.015989577,0,0,0,0,0,0,0,0,0,0,5,1.251904212
5526.05,0.030394002,0.5,6621,37,0.1505,33.125,34.625,37.17,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8349,0.039046592,0.015930052,0,0,0,0,0,0,0,0,0,0,5,0.891420527
5586.12,0.027605784,0.5,6621,37,0.1469,33.0625,34.625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8385,0.038998211,0.016100179,0,0,0,0,0,0,0,0,0,0,5,0.558189619
5646.15,0.027824998,0.5,6621,37,0.211,33.0625,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8365,0.038971907,0.016019127,0,0,0,0,0,0,0,0,0,0,5,0.554008659
5706.24,0.030015198,0.5,6621,37,0.219,33.0625,34.6875,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8403,0.038676663,0.015946686,0,0,0,0,0,0,0,0,0,0,5,0.753615359
5766.31,0.034323766,0.5,6621,37,0.1934,33.125,34.6875,36.71,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,8428,0.039155197,0.016018035,0,0,0,0,0,0,0,0,0,0,5,1.118337042
