exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
2162.8,0.00549091,0.5,6404,37,0.141,31.9375,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11519,0.032034031,0.013890095,0,0,0,0,0,0,0,0,0,0,5,2.386333089
2222.88,0.006367792,0.5,6404,37,0.0795,31.9375,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11543,0.031707528,0.013428052,0,0,0,0,0,0,0,0,0,0,5,2.711492446
2282.96,0.005396587,0.5,6404,37,0.1828,31.9375,34.6875,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11484,0.031783351,0.013758272,0,0,0,0,0,0,0,0,0,0,5,2.079459695
2343.03,0.005898361,0.5,6404,37,0.1652,31.9375,34.6875,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11401,0.031751601,0.013419875,0,0,0,0,0,0,0,0,0,0,5,2.242210391
2403.1,0.00602332,0.5,6404,37,0.1337,31.9375,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11465,0.032097689,0.013432185,0,0,0,0,0,0,0,0,0,0,5,2.192992075
2463.18,0.005772529,0.5,6404,37,0.1861,31.9375,34.625,36.73,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11498,0.031918595,0.01374152,0,0,0,0,0,0,0,0,0,0,5,1.955757204
2523.25,0.005929657,0.5,6404,37,0.1037,31.9375,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11426,0.032382286,0.014003151,0,0,0,0,0,0,0,0,0,0,5,1.938537773
2583.34,0.005428226,0.5,6404,37,0.1601,31.9375,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11459,0.031678157,0.013788289,0,0,0,0,0,0,0,0,0,0,5,1.576548839
2643.37,0.00561684,0.5,6404,37,0.1622,31.9375,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11472,0.031903766,0.013685495,0,0,0,0,0,0,0,0,0,0,5,1.600191971
2703.44,0.006746103,0.5,6404,37,0.1858,31.9375,34.6875,36.77,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11525,0.032017354,0.013362256,0,0,0,0,0,0,0,0,0,0,5,2.069769701
2763.51,0.005366409,0.5,6404,37,0.1143,31.9375,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11505,0.031986093,0.013646241,0,0,0,0,0,0,0,0,0,0,5,1.279863425
2823.59,0.00574156,0.5,6404,37,0.1125,32,34.75,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11434,0.032097254,0.013468602,0,0,0,0,0,0,0,0,0,0,5,1.418585823
2883.67,0.006806909,0.5,6404,37,0.1413,32,34.6875,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11437,0.031913963,0.013552505,0,0,0,0,0,0,0,0,0,0,5,1.858278254
2943.71,0.007373744,0.5,6404,37,0.1319,32,34.75,37.17,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11580,0.031692573,0.013644214,0,0,0,0,0,0,0,0,0,0,5,2.005326694
3003.76,0.008314422,0.5,6404,37,0.141,32,34.6875,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11421,0.031783557,0.013571491,0,0,0,0,0,0,0,0,0,0,5,2.265258494
3063.82,0.009447596,0.5,6404,37,0.1295,31.9375,34.6875,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11565,0.031993083,0.013488975,0,0,0,0,0,0,0,0,0,0,5,2.535301742
3123.89,0.00957304,0.5,6404,37,0.151,32,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11551,0.031858714,0.013505324,0,0,0,0,0,0,0,0,0,0,5,2.448107931
3183.92,0.008503143,0.5,6404,37,0.1251,31.9375,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11436,0.032004197,0.01355369,0,0,0,0,0,0,0,0,0,0,5,1.970157914
3243.98,0.007436099,0.5,6404,37,0.1404,32.0625,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11462,0.032193334,0.013522945,0,0,0,0,0,0,0,0,0,0,5,1.469381441
3304.05,0.008471782,0.5,6404,37,0.1828,31.9375,34.625,36.81,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11420,0.03178634,0.013397548,0,0,0,0,0,0,0,0,0,0,5,1.787095995
3364.09,0.009352821,0.5,6404,37,0.106,31.875,34.5625,36.71,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11406,0.032176048,0.014027705,0,0,0,0,0,0,0,0,0,0,5,1.994552275
3424.17,0.01080291,0.5,6404,37,0.1634,31.875,34.5625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11445,0.031629533,0.013892529,0,0,0,0,0,0,0,0,0,0,5,2.327237295
3484.24,0.010551076,0.5,6404,37,0.134,31.875,34.5625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11531,0.032174139,0.013788917,0,0,0,0,0,0,0,0,0,0,5,2.140112508
3544.32,0.010045815,0.5,6404,37,0.1449,31.875,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11544,0.032051282,0.013340263,0,0,0,0,0,0,0,0,0,0,5,1.885891577
3604.4,0.009007404,0.5,6404,37,0.1358,31.9375,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11393,0.031773896,0.013780391,0,0,0,0,0,0,0,0,0,0,5,1.464269573
3664.48,0.010109286,0.5,6404,37,0.1072,31.875,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11478,0.031974212,0.013765464,0,0,0,0,0,0,0,0,0,0,5,1.737278542
3724.55,0.011056033,0.5,6404,37,0.154,31.9375,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11492,0.031674208,0.014009746,0,0,0,0,0,0,0,0,0,0,5,1.918980055
3784.62,0.01162366,0.5,6404,37,0.124,31.9375,34.625,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11446,0.032063603,0.013978683,0,0,0,0,0,0,0,0,0,0,5,1.973230265
3844.69,0.011970479,0.5,6404,37,0.1693,31.9375,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11403,0.031746032,0.013943699,0,0,0,0,0,0,0,0,0,0,5,1.962771453
3904.76,0.012508939,0.5,6404,37,0.1517,32,34.6875,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11431,0.032105678,0.013734581,0,0,0,0,0,0,0,0,0,0,5,1.996632651
3964.83,0.013805432,0.5,6404,37,0.1146,32,34.75,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11514,0.03187424,0.013375022,0,0,0,0,0,0,0,0,0,0,5,2.192657028
4024.88,0.013205199,0.5,6404,37,0.1478,32,34.75,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11441,0.032165021,0.013372957,0,0,0,0,0,0,0,0,0,0,5,1.949669628
4084.96,0.013551993,0.5,6404,37,0.131,31.9375,34.6875,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11491,0.032025063,0.013575842,0,0,0,0,0,0,0,0,0,0,5,1.929955045
4145,0.015518228,0.5,6404,37,0.1104,31.9375,34.625,36.87,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11432,0.032015395,0.013820854,0,0,0,0,0,0,0,0,0,0,5,2.239902414
4205.08,0.014661626,0.5,6404,37,0.1042,31.9375,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11396,0.032204282,0.013776764,0,0,0,0,0,0,0,0,0,0,5,1.957562224
4265.18,0.014502862,0.5,6404,37,0.146,32,34.6875,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11419,0.032051843,0.014011735,0,0,0,0,0,0,0,0,0,0,5,1.827021301
4325.23,0.015296403,0.5,6404,37,0.1092,31.9375,34.6875,36.65,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11452,0.032046804,0.013884038,0,0,0,0,0,0,0,0,0,0,5,1.895485415
4385.3,0.01342564,0.5,6404,37,0.1413,32,34.6875,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11475,0.031721133,0.014030501,0,0,0,0,0,0,0,0,0,0,5,1.409356898
4445.35,0.015806895,0.5,6404,37,0.1269,31.9375,34.625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11462,0.032018845,0.013871925,0,0,0,0,0,0,0,0,0,0,5,1.828728902
4505.41,0.014788591,0.5,6404,37,0.1516,31.9375,34.5625,36.97,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11481,0.032052957,0.013674767,0,0,0,0,0,0,0,0,0,0,5,1.537521641
4565.45,0.015550043,0.5,6404,37,0.1024,31.9375,34.625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11415,0.031887867,0.013753833,0,0,0,0,0,0,0,0,0,0,5,1.6112678
4625.52,0.015361423,0.5,6404,37,0.194,31.875,34.625,36.77,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11511,0.031882547,0.013899748,0,0,0,0,0,0,0,0,0,0,5,1.494092359
4685.59,0.01742957,0.5,6404,37,0.1254,31.9375,34.6875,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11538,0.031981279,0.013780551,0,0,0,0,0,0,0,0,0,0,5,1.798314177
4745.67,0.014027168,0.5,6404,37,0.1961,31.9375,34.6875,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11527,0.032011798,0.013706949,0,0,0,0,0,0,0,0,0,0,5,1.056881907
4805.74,0.01523308,0.5,6404,37,0.1499,32,34.6875,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11475,0.032156863,0.013856209,0,0,0,0,0,0,0,0,0,0,5,1.251457945
4865.83,0.016312928,0.5,6404,37,0.1069,31.9375,34.625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11556,0.032104534,0.013932156,0,0,0,0,0,0,0,0,0,0,5,1.394350652
4925.91,0.01491516,0.5,6404,37,0.164,32,34.5625,37.09,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11577,0.031700786,0.013474994,0,0,0,0,0,0,0,0,0,0,5,1.055893785
4985.94,0.015073846,0.5,6404,37,0.0901,31.9375,34.5625,37.03,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11418,0.032054651,0.014012962,0,0,0,0,0,0,0,0,0,0,5,1.034848174
5046.01,0.012477389,0.5,6404,37,0.1813,31.9375,34.6875,36.79,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11492,0.031935259,0.013835712,0,0,0,0,0,0,0,0,0,0,5,0.415976556
5106.04,0.015676941,0.5,6404,37,0.1334,31.875,34.625,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11363,0.032209804,0.013816774,0,0,0,0,0,0,0,0,0,0,5,1.079996167
5166.11,0.013900549,0.5,6404,37,0.1296,31.9375,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11585,0.032196806,0.013897281,0,0,0,0,0,0,0,0,0,0,5,0.665208493
5226.18,0.017362226,0.5,6404,37,0.1237,31.9375,34.5625,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11534,0.03199237,0.013872031,0,0,0,0,0,0,0,0,0,0,5,1.299053875
5286.22,0.016503378,0.5,6404,37,0.1567,32,34.5625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11451,0.032398917,0.01388525,0,0,0,0,0,0,0,0,0,0,5,1.081905808
5346.3,0.016726498,0.5,6404,37,0.1458,31.875,34.5,37.01,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11506,0.032330958,0.013645055,0,0,0,0,0,0,0,0,0,0,5,1.068097649
5406.37,0.016440285,0.5,6404,37,0.1116,31.9375,34.5625,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11497,0.032182308,0.013829695,0,0,0,0,0,0,0,0,0,0,5,0.962914555
5466.42,0.015583062,0.5,6404,37,0.1392,31.9375,34.625,36.93,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11488,0.032207521,0.013753482,0,0,0,0,0,0,0,0,0,0,5,0.754118253
5526.5,0.016725908,0.5,6404,37,0.1884,31.875,34.625,36.71,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11475,0.031982571,0.013856209,0,0,0,0,0,0,0,0,0,0,5,0.928735334
5586.57,0.018892268,0.5,6404,37,0.1552,31.875,34.625,36.85,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11500,0.03226087,0.014,0,0,0,0,0,0,0,0,0,0,5,1.247680098
5646.65,0.019402805,0.5,6404,37,0.1278,31.875,34.6875,37.05,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11595,0.03199655,0.013799051,0,0,0,0,0,0,0,0,0,0,5,1.265290793
5706.73,0.016821658,0.5,6404,37,0.1643,31.9375,34.6875,36.95,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11573,0.032143783,0.013652467,0,0,0,0,0,0,0,0,0,0,5,0.773775028
5766.8,0.017363047,0.5,6404,37,0.1431,31.875,34.6875,37.11,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11498,0.032353453,0.013828492,0,0,0,0,0,0,0,0,0,0,5,0.830117259
5826.86,0.020330108,0.5,6404,37,0.144,32,34.75,36.89,0,0,0,0,0,20,0.5,0.101,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11496,0.032359081,0.013917884,0,0,0,0,0,0,0,0,0,0,5,1.261887576
